id|drug|RxNorm_Preferred_Term|HOI|MedDRA_Preferred_Term|evidence_type|modality|evidence_source_code_id|statistic value|evidence_linkout|statistic_type
9398|1503297|Metformin|36110348|Vulvovaginal candidiasis|aers_ebgm||5|0.9530000091|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9399|1503297|Metformin|36110348|Vulvovaginal candidiasis|aers_eb05||5|0.4140000045|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9400|1503297|Metformin|36517149|Tendon disorder|aers_report_count||5|4|https://open.fda.gov/drug/event/reference/|COUNT
9401|1503297|Metformin|36517149|Tendon disorder|aers_ebgm||5|0.3389999866|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9402|1503297|Metformin|36517149|Tendon disorder|aers_eb05||5|0.1469999999|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9403|1503297|Metformin|36818706|Premature separation of placenta|aers_report_count||5|4|https://open.fda.gov/drug/event/reference/|COUNT
9404|1503297|Metformin|36818706|Premature separation of placenta|aers_ebgm||5|1.7400000095|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9405|1503297|Metformin|36818706|Premature separation of placenta|aers_eb05||5|0.7549999952|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9406|1503297|Metformin|36718442|Autonomic neuropathy|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
9407|1503297|Metformin|36718442|Autonomic neuropathy|aers_ebgm||5|0.6349999905|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9408|1503297|Metformin|36718442|Autonomic neuropathy|aers_eb05||5|0.1439999938|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9409|1503297|Metformin|37019273|Urinary tract disorder|aers_report_count||5|8|https://open.fda.gov/drug/event/reference/|COUNT
9410|1503297|Metformin|37019273|Urinary tract disorder|aers_ebgm||5|1.1100000143|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9411|1503297|Metformin|37019273|Urinary tract disorder|aers_eb05||5|0.6110000014|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9412|1503297|Metformin|35708417|Colon cancer|aers_report_count||5|13|https://open.fda.gov/drug/event/reference/|COUNT
9413|1503297|Metformin|35708417|Colon cancer|aers_ebgm||5|0.7870000005|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9414|1503297|Metformin|35708417|Colon cancer|aers_eb05||5|0.4930000007|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9415|1503297|Metformin|36516951|Back pain|aers_report_count||5|153|https://open.fda.gov/drug/event/reference/|COUNT
9416|1503297|Metformin|36516951|Back pain|aers_ebgm||5|0.6460000277|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9417|1503297|Metformin|36516951|Back pain|aers_eb05||5|0.5649999976|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9418|1503297|Metformin|36919230|Completed suicide|aers_report_count||5|532|https://open.fda.gov/drug/event/reference/|COUNT
9419|1503297|Metformin|36919230|Completed suicide|aers_ebgm||5|3.5999999046|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9420|1503297|Metformin|36919230|Completed suicide|aers_eb05||5|3.3499999046|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9421|1503297|Metformin|35104179|Leukocytoclastic vasculitis|aers_report_count||5|35|https://open.fda.gov/drug/event/reference/|COUNT
9422|1503297|Metformin|35104179|Leukocytoclastic vasculitis|aers_ebgm||5|3.2699999809|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9423|1503297|Metformin|35104179|Leukocytoclastic vasculitis|aers_eb05||5|2.4600000381|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9424|1503297|Metformin|35406429|Otitis media|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
9425|1503297|Metformin|35406429|Otitis media|aers_ebgm||5|0.6349999905|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9426|1503297|Metformin|35406429|Otitis media|aers_eb05||5|0.2450000048|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9427|1503297|Metformin|35406375|Hyperacusis|aers_report_count||5|6|https://open.fda.gov/drug/event/reference/|COUNT
9428|1503297|Metformin|35406375|Hyperacusis|aers_ebgm||5|1.2999999523|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9429|1503297|Metformin|35406375|Hyperacusis|aers_eb05||5|0.6560000181|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9430|1503297|Metformin|36211677|Post procedural complication|aers_report_count||5|23|https://open.fda.gov/drug/event/reference/|COUNT
9431|1503297|Metformin|36211677|Post procedural complication|aers_ebgm||5|0.5830000043|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9432|1503297|Metformin|36211677|Post procedural complication|aers_eb05||5|0.4099999964|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9433|1503297|Metformin|35707691|Tooth loss|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
9434|1503297|Metformin|35707691|Tooth loss|aers_ebgm||5|0.3280000091|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9435|1503297|Metformin|35707691|Tooth loss|aers_eb05||5|0.1270000041|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9436|1503297|Metformin|35707700|Diverticulitis|aers_report_count||5|19|https://open.fda.gov/drug/event/reference/|COUNT
9437|1503297|Metformin|35707700|Diverticulitis|aers_ebgm||5|0.7440000176|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9438|1503297|Metformin|35707700|Diverticulitis|aers_eb05||5|0.5049999952|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9439|1503297|Metformin|36211111|Facial bones fracture|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
9440|1503297|Metformin|36211111|Facial bones fracture|aers_ebgm||5|0.2639999986|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9441|1503297|Metformin|36211111|Facial bones fracture|aers_eb05||5|0.0599999987|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9442|1503297|Metformin|35708155|Abdominal pain lower|aers_report_count||5|26|https://open.fda.gov/drug/event/reference/|COUNT
9443|1503297|Metformin|35708155|Abdominal pain lower|aers_ebgm||5|1.1100000143|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9444|1503297|Metformin|35708155|Abdominal pain lower|aers_eb05||5|0.800999999|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9445|1503297|Metformin|36516858|Restless legs syndrome|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
9446|1503297|Metformin|36516858|Restless legs syndrome|aers_ebgm||5|0.1930000037|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9447|1503297|Metformin|36516858|Restless legs syndrome|aers_eb05||5|0.074000001|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9448|1503297|Metformin|35506487|Benign neoplasm of adrenal gland|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
9449|1503297|Metformin|35506487|Benign neoplasm of adrenal gland|aers_ebgm||5|1.2300000191|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9450|1503297|Metformin|35506487|Benign neoplasm of adrenal gland|aers_eb05||5|0.2779999971|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9451|1503297|Metformin|36110736|Urinary tract infection|aers_report_count||5|162|https://open.fda.gov/drug/event/reference/|COUNT
9452|1503297|Metformin|36110736|Urinary tract infection|aers_ebgm||5|1.1900000572|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9453|1503297|Metformin|36110736|Urinary tract infection|aers_eb05||5|1.0399999619|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9454|1503297|Metformin|35506577|Amenorrhoea|aers_report_count||5|6|https://open.fda.gov/drug/event/reference/|COUNT
9455|1503297|Metformin|35506577|Amenorrhoea|aers_ebgm||5|0.2779999971|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9456|1503297|Metformin|35506577|Amenorrhoea|aers_eb05||5|0.1400000006|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9457|1503297|Metformin|35809174|Hernia|aers_report_count||5|8|https://open.fda.gov/drug/event/reference/|COUNT
9458|1503297|Metformin|35809174|Hernia|aers_ebgm||5|0.5559999943|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9459|1503297|Metformin|35809174|Hernia|aers_eb05||5|0.3070000112|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9460|1503297|Metformin|36009799|Autoimmune disorder|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
9461|1503297|Metformin|36009799|Autoimmune disorder|aers_ebgm||5|0.5580000281|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9462|1503297|Metformin|36009799|Autoimmune disorder|aers_eb05||5|0.2150000036|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9463|1503297|Metformin|36416682|Metabolic syndrome|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
9464|1503297|Metformin|36416682|Metabolic syndrome|aers_ebgm||5|0.4670000076|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9465|1503297|Metformin|36416682|Metabolic syndrome|aers_eb05||5|0.1059999987|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9466|1503297|Metformin|35205168|Coronary artery occlusion|aers_report_count||5|15|https://open.fda.gov/drug/event/reference/|COUNT
9467|1503297|Metformin|35205168|Coronary artery occlusion|aers_ebgm||5|0.425999999|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9468|1503297|Metformin|35205168|Coronary artery occlusion|aers_eb05||5|0.2759999931|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9469|1503297|Metformin|35708054|Gastritis haemorrhagic|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
9470|1503297|Metformin|35708054|Gastritis haemorrhagic|aers_ebgm||5|0.7900000215|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9471|1503297|Metformin|35708054|Gastritis haemorrhagic|aers_eb05||5|0.3050000072|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9472|1503297|Metformin|35104076|Anaemia megaloblastic|aers_report_count||5|13|https://open.fda.gov/drug/event/reference/|COUNT
9473|1503297|Metformin|35104076|Anaemia megaloblastic|aers_ebgm||5|6.7399997711|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9474|1503297|Metformin|35104076|Anaemia megaloblastic|aers_eb05||5|3.9100000858|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9475|1503297|Metformin|37019401|Pollakiuria|aers_report_count||5|53|https://open.fda.gov/drug/event/reference/|COUNT
9476|1503297|Metformin|37019401|Pollakiuria|aers_ebgm||5|0.9430000186|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9477|1503297|Metformin|37019401|Pollakiuria|aers_eb05||5|0.7490000129|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9478|1503297|Metformin|37019433|Ketonuria|aers_report_count||5|4|https://open.fda.gov/drug/event/reference/|COUNT
9479|1503297|Metformin|37019433|Ketonuria|aers_ebgm||5|2.3099999428|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9480|1503297|Metformin|37019433|Ketonuria|aers_eb05||5|1|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9481|1503297|Metformin|35607097|Hordeolum|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
9482|1503297|Metformin|35607097|Hordeolum|aers_ebgm||5|0.621999979|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9483|1503297|Metformin|35607097|Hordeolum|aers_eb05||5|0.1410000026|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9484|1503297|Metformin|35607312|Pupils unequal|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
9485|1503297|Metformin|35607312|Pupils unequal|aers_ebgm||5|0.7310000062|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9486|1503297|Metformin|35607312|Pupils unequal|aers_eb05||5|0.2349999994|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9487|1503297|Metformin|35708171|Dysphagia|aers_report_count||5|61|https://open.fda.gov/drug/event/reference/|COUNT
9488|1503297|Metformin|35708171|Dysphagia|aers_ebgm||5|0.5210000277|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9489|1503297|Metformin|35708171|Dysphagia|aers_eb05||5|0.4210000038|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9490|1503297|Metformin|35809098|Thirst|aers_report_count||5|25|https://open.fda.gov/drug/event/reference/|COUNT
9491|1503297|Metformin|35809098|Thirst|aers_ebgm||5|1.3200000525|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9492|1503297|Metformin|35809098|Thirst|aers_eb05||5|0.9449999928|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9493|1503297|Metformin|36718163|Dementia|aers_report_count||5|13|https://open.fda.gov/drug/event/reference/|COUNT
9494|1503297|Metformin|36718163|Dementia|aers_ebgm||5|0.5009999871|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9495|1503297|Metformin|36718163|Dementia|aers_eb05||5|0.3140000105|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9496|1503297|Metformin|36311779|Cardiac murmur|aers_report_count||5|20|https://open.fda.gov/drug/event/reference/|COUNT
9497|1503297|Metformin|36311779|Cardiac murmur|aers_ebgm||5|0.925999999|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9498|1503297|Metformin|36311779|Cardiac murmur|aers_eb05||5|0.6349999905|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9499|1503297|Metformin|35607470|Diplopia|aers_report_count||5|19|https://open.fda.gov/drug/event/reference/|COUNT
9500|1503297|Metformin|35607470|Diplopia|aers_ebgm||5|0.5210000277|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9501|1503297|Metformin|35607470|Diplopia|aers_eb05||5|0.3540000021|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9502|1503297|Metformin|35104374|Hairy cell leukaemia|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
9503|1503297|Metformin|35104374|Hairy cell leukaemia|aers_ebgm||5|0.9850000143|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9504|1503297|Metformin|35104374|Hairy cell leukaemia|aers_eb05||5|0.2230000049|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9505|1503297|Metformin|35606985|Glaucoma|aers_report_count||5|15|https://open.fda.gov/drug/event/reference/|COUNT
9506|1503297|Metformin|35606985|Glaucoma|aers_ebgm||5|0.6420000196|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9507|1503297|Metformin|35606985|Glaucoma|aers_eb05||5|0.4149999917|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9508|1503297|Metformin|36009757|Anaphylactic shock|aers_report_count||5|15|https://open.fda.gov/drug/event/reference/|COUNT
9509|1503297|Metformin|36009757|Anaphylactic shock|aers_ebgm||5|0.4379999936|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9510|1503297|Metformin|36009757|Anaphylactic shock|aers_eb05||5|0.2840000093|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9511|1503297|Metformin|37622449|Hypotension|aers_report_count||5|648|https://open.fda.gov/drug/event/reference/|COUNT
9512|1503297|Metformin|37622449|Hypotension|aers_ebgm||5|2.2699999809|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9513|1503297|Metformin|37622449|Hypotension|aers_eb05||5|2.1300001144|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9514|1503297|Metformin|35607110|Eye infection|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
9515|1503297|Metformin|35607110|Eye infection|aers_ebgm||5|0.1930000037|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9516|1503297|Metformin|35607110|Eye infection|aers_eb05||5|0.0439999998|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9517|1503297|Metformin|35104101|Aplastic anaemia|aers_report_count||5|4|https://open.fda.gov/drug/event/reference/|COUNT
9518|1503297|Metformin|35104101|Aplastic anaemia|aers_ebgm||5|0.3899999857|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9519|1503297|Metformin|35104101|Aplastic anaemia|aers_eb05||5|0.1700000018|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9520|1503297|Metformin|35809072|Asthenia|aers_report_count||5|625|https://open.fda.gov/drug/event/reference/|COUNT
9521|1503297|Metformin|35809072|Asthenia|aers_ebgm||5|1.2200000286|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9522|1503297|Metformin|35809072|Asthenia|aers_eb05||5|1.1399999857|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9523|1503297|Metformin|36211689|Procedural complication|aers_report_count||5|5|https://open.fda.gov/drug/event/reference/|COUNT
9524|1503297|Metformin|36211689|Procedural complication|aers_ebgm||5|0.3350000083|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9525|1503297|Metformin|36211689|Procedural complication|aers_eb05||5|0.1580000073|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9526|1503297|Metformin|36717962|Encephalitis|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
9527|1503297|Metformin|36717962|Encephalitis|aers_ebgm||5|0.3109999895|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9528|1503297|Metformin|36717962|Encephalitis|aers_eb05||5|0.1000000015|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9529|1503297|Metformin|35305980|Hemivertebra|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
9530|1503297|Metformin|35305980|Hemivertebra|aers_ebgm||5|1.1699999571|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9531|1503297|Metformin|35305980|Hemivertebra|aers_eb05||5|0.2649999857|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9532|1503297|Metformin|36617657|Uterine cancer|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
9533|1503297|Metformin|36617657|Uterine cancer|aers_ebgm||5|0.2960000038|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9534|1503297|Metformin|36617657|Uterine cancer|aers_eb05||5|0.0670000017|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9535|1503297|Metformin|36009857|Sarcoidosis|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
9536|1503297|Metformin|36009857|Sarcoidosis|aers_ebgm||5|0.5440000296|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9537|1503297|Metformin|36009857|Sarcoidosis|aers_eb05||5|0.2099999934|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9538|1503297|Metformin|35406308|Ear disorder|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
9539|1503297|Metformin|35406308|Ear disorder|aers_ebgm||5|0.3899999857|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9540|1503297|Metformin|35406308|Ear disorder|aers_eb05||5|0.1509999931|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9541|1503297|Metformin|35809117|Deformity|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
9542|1503297|Metformin|35809117|Deformity|aers_ebgm||5|0.1230000034|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9543|1503297|Metformin|35809117|Deformity|aers_eb05||5|0.0280000009|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9544|1503297|Metformin|36517122|Bursitis|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
9545|1503297|Metformin|36517122|Bursitis|aers_ebgm||5|0.1829999983|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9546|1503297|Metformin|36517122|Bursitis|aers_eb05||5|0.0590000004|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9547|1503297|Metformin|36211094|Rotator cuff syndrome|aers_report_count||5|4|https://open.fda.gov/drug/event/reference/|COUNT
9548|1503297|Metformin|36211094|Rotator cuff syndrome|aers_ebgm||5|0.2529999912|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9549|1503297|Metformin|36211094|Rotator cuff syndrome|aers_eb05||5|0.1099999994|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9550|1503297|Metformin|35506449|Hyperadrenalism|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
9551|1503297|Metformin|35506449|Hyperadrenalism|aers_ebgm||5|1.0900000334|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9552|1503297|Metformin|35506449|Hyperadrenalism|aers_eb05||5|0.2460000068|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9553|1503297|Metformin|36211544|Device failure|aers_report_count||5|5|https://open.fda.gov/drug/event/reference/|COUNT
9554|1503297|Metformin|36211544|Device failure|aers_ebgm||5|0.3740000129|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9555|1503297|Metformin|36211544|Device failure|aers_eb05||5|0.1770000011|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9556|1503297|Metformin|35205383|Cardiac tamponade|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
9557|1503297|Metformin|35205383|Cardiac tamponade|aers_ebgm||5|0.4519999921|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9558|1503297|Metformin|35205383|Cardiac tamponade|aers_eb05||5|0.173999995|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9559|1503297|Metformin|36718563|Hypersomnia|aers_report_count||5|13|https://open.fda.gov/drug/event/reference/|COUNT
9560|1503297|Metformin|36718563|Hypersomnia|aers_ebgm||5|0.5720000267|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9561|1503297|Metformin|36718563|Hypersomnia|aers_eb05||5|0.3580000103|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9562|1503297|Metformin|35205023|Cyanosis|aers_report_count||5|32|https://open.fda.gov/drug/event/reference/|COUNT
9563|1503297|Metformin|35205023|Cyanosis|aers_ebgm||5|0.9229999781|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9564|1503297|Metformin|35205023|Cyanosis|aers_eb05||5|0.6859999895|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9565|1503297|Metformin|36416532|Malnutrition|aers_report_count||5|12|https://open.fda.gov/drug/event/reference/|COUNT
9566|1503297|Metformin|36416532|Malnutrition|aers_ebgm||5|0.84799999|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9567|1503297|Metformin|36416532|Malnutrition|aers_eb05||5|0.5210000277|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9568|1503297|Metformin|36718599|Spinal cord disorder|aers_report_count||5|5|https://open.fda.gov/drug/event/reference/|COUNT
9569|1503297|Metformin|36718599|Spinal cord disorder|aers_ebgm||5|1.5800000429|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9570|1503297|Metformin|36718599|Spinal cord disorder|aers_eb05||5|0.7440000176|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9571|1503297|Metformin|37019346|Renal artery arteriosclerosis|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
9572|1503297|Metformin|37019346|Renal artery arteriosclerosis|aers_ebgm||5|1.1100000143|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9573|1503297|Metformin|37019346|Renal artery arteriosclerosis|aers_eb05||5|0.25|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9574|1503297|Metformin|35305916|Congenital bowing of long bones|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
9575|1503297|Metformin|35305916|Congenital bowing of long bones|aers_ebgm||5|1.2200000286|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9576|1503297|Metformin|35305916|Congenital bowing of long bones|aers_eb05||5|0.27700001|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9577|1503297|Metformin|36110716|Cystitis|aers_report_count||5|13|https://open.fda.gov/drug/event/reference/|COUNT
9578|1503297|Metformin|36110716|Cystitis|aers_ebgm||5|0.4110000134|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9579|1503297|Metformin|36110716|Cystitis|aers_eb05||5|0.2569999993|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9580|1503297|Metformin|36818624|Abortion|aers_report_count||5|5|https://open.fda.gov/drug/event/reference/|COUNT
9581|1503297|Metformin|36818624|Abortion|aers_ebgm||5|0.7829999924|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9582|1503297|Metformin|36818624|Abortion|aers_eb05||5|0.3700000048|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9583|1503297|Metformin|37119783|Vulvovaginal pain|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
9584|1503297|Metformin|37119783|Vulvovaginal pain|aers_ebgm||5|0.52700001|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9585|1503297|Metformin|37119783|Vulvovaginal pain|aers_eb05||5|0.1689999998|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9586|1503297|Metformin|35708159|Abdominal tenderness|aers_report_count||5|27|https://open.fda.gov/drug/event/reference/|COUNT
9587|1503297|Metformin|35708159|Abdominal tenderness|aers_ebgm||5|3.0699999332|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9588|1503297|Metformin|35708159|Abdominal tenderness|aers_eb05||5|2.2200000286|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9589|1503297|Metformin|36009828|Polymyalgia rheumatica|aers_report_count||5|5|https://open.fda.gov/drug/event/reference/|COUNT
9590|1503297|Metformin|36009828|Polymyalgia rheumatica|aers_ebgm||5|1.1200000048|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
9591|1503297|Metformin|36009828|Polymyalgia rheumatica|aers_eb05||5|0.5289999843|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
9592|1503297|Metformin|36313476|White blood cell count decreased|aers_report_count||5|18|https://open.fda.gov/drug/event/reference/|COUNT
9593|1503297|Metformin|36313476|White blood cell count decreased|aers_ebgm||5|0.1909999996|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
