drug_concept_id	HOI_concept_id	NCT_ID	INTERVENTION_NAME
1378382	0	NCT00467051	paclitaxel
1344905	0	NCT00467051	carboplatin
19078187	0	NCT00467051	ifosfamide
1304850	0	NCT00467051	filgrastim
40239985	0	NCT00314951	fidaxomicin
715939	0	NCT00248651	escitalopram
42800040	0	NCT00790751	avanafil
1539403	0	NCT01686451	simvastatin
19087394	0	NCT00655551	lacosamide
929887	0	NCT00604851	lansoprazole
1344905	0	NCT00568451	carboplatin
1378382	0	NCT00568451	paclitaxel
1341149	0	NCT00568451	temozolomide
1397141	0	NCT00387751	bevacizumab
42904298	0	NCT00412451	ocriplasmin
1397599	0	NCT00262951	cisplatin
955632	0	NCT00262951	fluorouracil
45776670	0	NCT00274651	belinostat
1325608	0	NCT00394251	pegfilgrastim
1742432	0	NCT00195351	tigecycline
984232	0	NCT00138151	isotretinoin
1378382	0	NCT00138151	paclitaxel
703244	0	NCT01157351	paliperidone
735979	0	NCT01157351	risperidone
733008	0	NCT01157351	perphenazine
757688	0	NCT01157351	aripiprazole
766814	0	NCT01157351	quetiapine
785788	0	NCT01157351	olanzapine
1367500	0	NCT01150461	losartan
1503297	0	NCT00798161	metformin
1133201	0	NCT00571961	buprenorphine
1318011	0	NCT00276861	oxaliplatin
1583722	0	NCT00960661	exenatide
1550023	0	NCT00960661	insulin lispro
1137529	0	NCT00595361	salmeterol
44816332	0	NCT01098461	albiglutide
19012346	0	NCT01762761	eltrombopag
1314273	0	NCT00818961	rituximab
1333357	0	NCT00818961	busulfan
1310317	0	NCT00818961	cyclophosphamide
1305058	0	NCT00818961	methotrexate
950637	0	NCT00818961	tacrolimus
1312706	0	NCT00818961	alemtuzumab
1738521	0	NCT00764361	doxycycline
1314273	0	NCT01010061	rituximab
1390051	0	NCT01010061	chlorambucil
966282	0	NCT00395161	selenium
1337651	0	NCT00330161	vorinostat
1186087	0	NCT01299961	abatacept
1101554	0	NCT00984061	colchicine
1750500	0	NCT00984061	clarithromycin
701322	0	NCT00551161	memantine
1545958	0	NCT00703261	atorvastatin
1333357	0	NCT00787761	busulfan
1310317	0	NCT00787761	cyclophosphamide
1305058	0	NCT00787761	methotrexate
950637	0	NCT00787761	tacrolimus
1314273	0	NCT00376961	rituximab
1336825	0	NCT00376961	bortezomib
1310317	0	NCT00376961	cyclophosphamide
1551099	0	NCT00376961	prednisone
19122134	0	NCT01189461	pegaptanib sodium
930021	0	NCT00696761	alfuzosin
909795	0	NCT01021761	nepafenac
40170911	0	NCT00318461	liraglutide
1503297	0	NCT00318461	metformin
1597756	0	NCT00318461	glimepiride
1551099	0	NCT00828061	prednisone
1363387	0	NCT00525161	sorafenib
19034726	0	NCT00129961	sirolimus
1344905	0	NCT00517361	carboplatin
1397141	0	NCT00517361	bevacizumab
750982	0	NCT00414167	bupropion
1103006	0	NCT01916967	desloratadine
43013171	0	NCT00798967	teduglutide
1336825	0	NCT00609167	bortezomib
1310317	0	NCT00609167	cyclophosphamide
1518254	0	NCT00609167	dexamethasone
744798	0	NCT01140867	zonisamide
1344905	0	NCT00470067	carboplatin
1332418	0	NCT00553267	amlodipine
1137529	0	NCT00200967	salmeterol
1314924	0	NCT02006667	gemcitabine
1397599	0	NCT02006667	cisplatin
45776202	0	NCT00648167	ferric citrate
1358436	0	NCT00507767	dasatinib
1343346	0	NCT00041067	vinorelbine
1315942	0	NCT00041067	docetaxel
1304850	0	NCT00041067	filgrastim
1387104	0	NCT00041067	trastuzumab
1359548	0	NCT00826267	lapatinib
1387104	0	NCT00826267	trastuzumab
1314273	0	NCT00109967	rituximab
19092845	0	NCT00109967	temsirolimus
40164052	0	NCT01190267	asenapine
1314273	0	NCT00288067	rituximab
45892847	0	NCT01181167	edoxaban
1336825	0	NCT00520767	bortezomib
1518254	0	NCT00520767	dexamethasone
1301267	0	NCT00520767	melphalan
1344905	0	NCT00616967	carboplatin
1337651	0	NCT00616967	vorinostat
42904298	0	NCT00435539	ocriplasmin
1309770	0	NCT00726739	aldesleukin
950637	0	NCT00106639	tacrolimus
1118084	0	NCT00046839	celecoxib
19008264	0	NCT00808639	vinblastine
1397599	0	NCT00808639	cisplatin
1305058	0	NCT00098839	methotrexate
1350504	0	NCT00098839	etoposide
1326481	0	NCT00098839	pegaspargase
1310317	0	NCT00098839	cyclophosphamide
1311078	0	NCT00098839	cytarabine
1551099	0	NCT00098839	prednisone
1304850	0	NCT00098839	filgrastim
19025348	0	NCT00087139	ixabepilone
1110942	0	NCT00500539	omalizumab
1742432	0	NCT00707239	tigecycline
1551803	0	NCT01289639	fenofibrate
1525215	0	NCT01289639	pioglitazone
19010482	0	NCT00609739	cyclosporine
1311078	0	NCT00609739	cytarabine
1304850	0	NCT00609739	filgrastim
1305058	0	NCT00609739	methotrexate
1506270	0	NCT00609739	methylprednisolone
1315942	0	NCT00062439	docetaxel
1397599	0	NCT00062439	cisplatin
1350504	0	NCT00062439	etoposide
1388796	0	NCT01077739	leucovorin
1318011	0	NCT01077739	oxaliplatin
1315411	0	NCT00042939	cetuximab
1315942	0	NCT00042939	docetaxel
1314924	0	NCT00191139	gemcitabine
1315942	0	NCT00191139	docetaxel
1397599	0	NCT00191139	cisplatin
1350504	0	NCT00191139	etoposide
40166035	0	NCT01192139	saxagliptin
19098548	0	NCT00252239	tenecteplase
1314273	0	NCT00054639	rituximab
19038562	0	NCT00626639	palifermin
19003201	0	NCT00782639	iodixanol
1106776	0	NCT00144339	tiotropium
1583722	0	NCT00603239	exenatide
1551099	0	NCT00059839	prednisone
1305058	0	NCT00059839	methotrexate
1436650	0	NCT00059839	mercaptopurine
1583722	0	NCT00308139	exenatide
1397141	0	NCT00904839	bevacizumab
44816332	0	NCT01098539	albiglutide
1580747	0	NCT01098539	sitagliptin
1315865	0	NCT00673439	fondaparinux
1310149	0	NCT00673439	warfarin
1315865	0	NCT01004939	fondaparinux
1754994	0	NCT00734539	fluconazole
1397141	0	NCT00323739	bevacizumab
1322184	0	NCT00130039	clopidogrel
1119119	0	NCT00445939	adalimumab
1308432	0	NCT00514215	sargramostim
1738135	0	NCT00951015	efavirenz
1167322	0	NCT00987415	allopurinol
1304919	0	NCT00363415	pemetrexed
1350504	0	NCT00363415	etoposide
1344905	0	NCT00363415	carboplatin
1304919	0	NCT00320515	pemetrexed
1397599	0	NCT00320515	cisplatin
19011130	0	NCT01224015	normal saline
712615	0	NCT00406315	ziprasidone
19010482	0	NCT00905515	cyclosporine
19082731	0	NCT01708915	nonivamide
19090809	0	NCT01708915	nicoboxil
715997	0	NCT00843115	donepezil
1397599	0	NCT00191815	cisplatin
1738521	0	NCT00910715	doxycycline
40164052	0	NCT01244815	asenapine
780442	0	NCT00808015	varenicline
1525215	0	NCT00327015	pioglitazone
40168938	0	NCT00457015	ecallantide
40228152	0	NCT00844415	dabigatran etexilate
1397141	0	NCT00107315	bevacizumab
1337620	0	NCT00107315	capecitabine
1304919	0	NCT00330915	pemetrexed
1397141	0	NCT00290615	bevacizumab
1315411	0	NCT00290615	cetuximab
1337620	0	NCT00290615	capecitabine
1318011	0	NCT00290615	oxaliplatin
734354	0	NCT01455415	pregabalin
19011440	0	NCT01023815	everolimus
19010482	0	NCT01023815	cyclosporine
19054821	0	NCT00945815	clofarabine
1311078	0	NCT00945815	cytarabine
1147878	0	NCT01021215	zileuton
1118084	0	NCT01021215	celecoxib
939506	0	NCT00674115	sodium bicarbonate
1315946	0	NCT00611715	letrozole
1325363	0	NCT00603915	erlotinib
984232	0	NCT01334515	isotretinoin
1308432	0	NCT01334515	sargramostim
1304643	0	NCT00093015	darbepoetin alfa
1348265	0	NCT01151215	anastrozole
1518254	0	NCT00772915	dexamethasone
19026972	0	NCT00772915	lenalidomide
909959	0	NCT00953329	alefacept
19088328	0	NCT00701129	alglucosidase alfa
1309770	0	NCT00393029	aldesleukin
1304850	0	NCT00393029	filgrastim
1310317	0	NCT00393029	cyclophosphamide
40172153	0	NCT00260429	collagenase clostridium histolyticum
712615	0	NCT01053429	ziprasidone
19054821	0	NCT00373529	clofarabine
1503297	0	NCT00482729	metformin
1551099	0	NCT00195429	prednisone
1378382	0	NCT00507429	paclitaxel
1344905	0	NCT00507429	carboplatin
797399	0	NCT00711529	gabapentin
1310149	0	NCT01227629	warfarin
1119119	0	NCT00408629	adalimumab
19026972	0	NCT00737529	lenalidomide
537647	0	NCT01006629	palivizumab
1316262	0	NCT00659529	sildenafil
1309770	0	NCT00625729	aldesleukin
1314273	0	NCT00625729	rituximab
1310317	0	NCT00625729	cyclophosphamide
1397599	0	NCT01005329	cisplatin
1397141	0	NCT01005329	bevacizumab
1344905	0	NCT01005329	carboplatin
1378382	0	NCT01005329	paclitaxel
1539403	0	NCT01304329	simvastatin
1310317	0	NCT00577629	cyclophosphamide
1350504	0	NCT00577629	etoposide
1314273	0	NCT00577629	rituximab
1311078	0	NCT00577629	cytarabine
1338512	0	NCT00577629	doxorubicin
19068894	0	NCT00577629	tositumomab
19026972	0	NCT00227591	lenalidomide
1551099	0	NCT00227591	prednisone
1536743	0	NCT00725491	ganirelix
1343039	0	NCT00725491	triptorelin
1315411	0	NCT01032291	cetuximab
19026972	0	NCT01032291	lenalidomide
19090984	0	NCT00678691	armodafinil
1516976	0	NCT00789191	insulin detemir
1580747	0	NCT00789191	sitagliptin
1503297	0	NCT00789191	metformin
911735	0	NCT00787891	rabeprazole
1341149	0	NCT01115491	temozolomide
1397141	0	NCT00365391	bevacizumab
1326115	0	NCT01963091	oxytocin
40167582	0	NCT01397591	ofatumumab
1336825	0	NCT01397591	bortezomib
40222444	0	NCT00286091	denosumab
19026972	0	NCT01649791	lenalidomide
1516976	0	NCT01232491	insulin detemir
1708880	0	NCT00556491	minocycline
1106776	0	NCT00523991	tiotropium
1315411	0	NCT00538291	cetuximab
1337620	0	NCT00538291	capecitabine
19010482	0	NCT00070291	cyclosporine
1367268	0	NCT00457691	irinotecan
1336539	0	NCT00457691	sunitinib
1151789	0	NCT00107991	etanercept
1789276	0	NCT00410891	gatifloxacin
1154161	0	NCT00296491	montelukast
1106776	0	NCT01120691	tiotropium
1196677	0	NCT00929708	formoterol
19122134	0	NCT00858208	pegaptanib sodium
19097468	0	NCT00060008	gadopentetate dimeglumine
780442	0	NCT00567008	varenicline
1154161	0	NCT00379808	montelukast
1750500	0	NCT00318708	clarithromycin
1797155	0	NCT00255008	peginterferon alfa-2b
1762711	0	NCT00255008	ribavirin
701322	0	NCT00933608	memantine
1337068	0	NCT01330108	ambrisentan
40230712	0	NCT00908908	eribulin
1336539	0	NCT00570908	sunitinib
1337620	0	NCT00570908	capecitabine
1315942	0	NCT01145508	docetaxel
1551099	0	NCT01145508	prednisone
40170911	0	NCT01512108	liraglutide
1762711	0	NCT01074008	ribavirin
1748921	0	NCT01074008	ritonavir
1314273	0	NCT01272908	rituximab
1713905	0	NCT01110408	doripenem
1748975	0	NCT01110408	cefepime
785788	0	NCT00329108	olanzapine
904525	0	NCT01291108	bimatoprost
1151789	0	NCT01313208	etanercept
1314273	0	NCT00715208	rituximab
1310317	0	NCT00715208	cyclophosphamide
1338512	0	NCT00715208	doxorubicin
1551099	0	NCT00715208	prednisone
40168938	0	NCT00456508	ecallantide
1397599	0	NCT00047008	cisplatin
19095164	0	NCT00499408	cholecalciferol
19097682	0	NCT00499408	genistein
1304919	0	NCT00191308	pemetrexed
1397599	0	NCT00191308	cisplatin
1310317	0	NCT00005908	cyclophosphamide
1503432	0	NCT00976508	pegvisomant
1316262	0	NCT00781508	sildenafil
1358436	0	NCT00459108	dasatinib
1311078	0	NCT00046930	cytarabine
1308432	0	NCT00046930	sargramostim
1304850	0	NCT00046930	filgrastim
1387426	0	NCT00299130	folate
1506270	0	NCT00299130	methylprednisolone
1397599	0	NCT00930930	cisplatin
19011440	0	NCT00930930	everolimus
1378382	0	NCT00930930	paclitaxel
1712889	0	NCT00751530	raltegravir
40224159	0	NCT00889330	alcaftadine
715710	0	NCT01479530	rasagiline
1149380	0	NCT01231230	fluticasone
1336926	0	NCT00384930	tadalafil
1539403	0	NCT00461630	simvastatin
1305058	0	NCT00443430	methotrexate
40167554	0	NCT01205230	pazopanib
1341149	0	NCT00262730	temozolomide
1304850	0	NCT00039130	filgrastim
1314273	0	NCT00039130	rituximab
1311078	0	NCT00039130	cytarabine
1518254	0	NCT00039130	dexamethasone
1350504	0	NCT00039130	etoposide
19078187	0	NCT00039130	ifosfamide
1310317	0	NCT00039130	cyclophosphamide
1305058	0	NCT00039130	methotrexate
1551099	0	NCT00039130	prednisone
19020002	0	NCT00611130	vigabatrin
1110942	0	NCT00123630	omalizumab
785788	0	NCT00266630	olanzapine
19124477	0	NCT00266630	lithium
745466	0	NCT00266630	valproate
740275	0	NCT00266630	carbamazepine
19100985	0	NCT00613730	panitumumab
19012585	0	NCT00537030	asparaginase
42709327	0	NCT00434330	peginesatide
1151789	0	NCT00873730	etanercept
1539403	0	NCT00491530	simvastatin
1344905	0	NCT00045630	carboplatin
1314924	0	NCT00045630	gemcitabine
1378382	0	NCT00045630	paclitaxel
1314577	0	NCT00734630	nebivolol
924939	0	NCT01073930	bisacodyl
1583722	0	NCT00135330	exenatide
1547504	0	NCT00135330	rosiglitazone
1551099	0	NCT00472030	prednisone
1333357	0	NCT00049517	busulfan
1310317	0	NCT00049517	cyclophosphamide
1311078	0	NCT00049517	cytarabine
1308432	0	NCT00049517	sargramostim
780442	0	NCT00813917	varenicline
1344905	0	NCT00362817	carboplatin
1341149	0	NCT00362817	temozolomide
929887	0	NCT00546117	lansoprazole
1325363	0	NCT00265317	erlotinib
1336539	0	NCT00265317	sunitinib
1762711	0	NCT01306617	ribavirin
1151789	0	NCT00418717	etanercept
40231628	0	NCT01263717	tesamorelin
44816332	0	NCT00849017	albiglutide
40170911	0	NCT00700817	liraglutide
1580747	0	NCT00700817	sitagliptin
1503297	0	NCT00700817	metformin
734354	0	NCT01049217	pregabalin
1178663	0	NCT00033917	indomethacin
19069907	0	NCT01401517	sodium nitrite
1325363	0	NCT00539617	erlotinib
1388796	0	NCT00539617	leucovorin
1318011	0	NCT00539617	oxaliplatin
1151789	0	NCT00639717	etanercept
905223	0	NCT00639717	methoxsalen
1309161	0	NCT00778817	mitotane
1524674	0	NCT00436917	zoledronic acid
1310317	0	NCT00608517	cyclophosphamide
1506270	0	NCT00608517	methylprednisolone
1583722	0	NCT00765817	exenatide
19012585	0	NCT00369317	asparaginase
1311078	0	NCT00369317	cytarabine
1437379	0	NCT00369317	thioguanine
1350504	0	NCT00369317	etoposide
1395557	0	NCT02013817	fludarabine
1310317	0	NCT02013817	cyclophosphamide
1337620	0	NCT00534417	capecitabine
1304044	0	NCT00534417	fulvestrant
1584910	0	NCT00184717	somatropin
1119119	0	NCT00409617	adalimumab
19003201	0	NCT01075217	iodixanol
19081224	0	NCT01075217	iopamidol
1337620	0	NCT00084617	capecitabine
1318011	0	NCT00084617	oxaliplatin
1358436	0	NCT01395017	dasatinib
45892579	0	NCT01063517	olaparib
1378382	0	NCT01063517	paclitaxel
1344905	0	NCT00079417	carboplatin
19026972	0	NCT00413036	lenalidomide
1545958	0	NCT01154036	atorvastatin
1304919	0	NCT00520936	pemetrexed
1119119	0	NCT00385736	adalimumab
1551099	0	NCT00049036	prednisone
1310317	0	NCT00049036	cyclophosphamide
1314273	0	NCT00049036	rituximab
1350504	0	NCT00049036	etoposide
1316262	0	NCT00359736	sildenafil
40238052	0	NCT00686036	vandetanib
1314924	0	NCT00192036	gemcitabine
1397599	0	NCT00192036	cisplatin
1309944	0	NCT00489736	amiodarone
734354	0	NCT00706836	pregabalin
955632	0	NCT00086996	fluorouracil
1318011	0	NCT00086996	oxaliplatin
757352	0	NCT00324896	eszopiclone
1583722	0	NCT00753896	exenatide
19041065	0	NCT00265096	golimumab
19024728	0	NCT01165996	decitabine
948078	0	NCT00868296	pantoprazole
1310317	0	NCT00509496	cyclophosphamide
1309770	0	NCT00509496	aldesleukin
1506270	0	NCT00332696	methylprednisolone
1397141	0	NCT00684996	bevacizumab
1151789	0	NCT00733096	etanercept
1506270	0	NCT00733096	methylprednisolone
19011130	0	NCT00733096	normal saline
1321636	0	NCT00319696	bosentan
43533090	0	NCT01441596	afatinib
715997	0	NCT00586196	donepezil
1559684	0	NCT00194896	glyburide
1547504	0	NCT00194896	rosiglitazone
1525215	0	NCT00203996	pioglitazone
1315942	0	NCT01362296	docetaxel
967562	0	NCT01853696	loteprednol etabonate
42904205	0	NCT01736696	tofacitinib
1378382	0	NCT00003896	paclitaxel
1397599	0	NCT00003896	cisplatin
1518254	0	NCT00558896	dexamethasone
43014237	0	NCT00558896	pomalidomide
1314577	0	NCT00829296	nebivolol
1589505	0	NCT00669396	levonorgestrel
1526475	0	NCT00705081	ezetimibe
1551099	0	NCT00088881	prednisone
1310317	0	NCT00088881	cyclophosphamide
1314273	0	NCT00088881	rituximab
1308432	0	NCT00071981	sargramostim
1545958	0	NCT00359281	atorvastatin
1539403	0	NCT00359281	simvastatin
1526475	0	NCT00359281	ezetimibe
1551803	0	NCT00359281	fenofibrate
1119510	0	NCT00359281	dextromethorphan
19080982	0	NCT01325181	ranibizumab
19071967	0	NCT01257581	creatine
1436678	0	NCT01257581	tamoxifen
1397141	0	NCT00433381	bevacizumab
1341149	0	NCT00433381	temozolomide
781039	0	NCT00975481	alprazolam
1315946	0	NCT00499681	letrozole
725131	0	NCT00497081	mirtazapine
43560137	0	NCT00673881	choline fenofibrate
1378382	0	NCT00126581	paclitaxel
1344905	0	NCT00126581	carboplatin
1315942	0	NCT00313781	docetaxel
1551099	0	NCT00313781	prednisone
705103	0	NCT00550407	lamotrigine
1583722	0	NCT00082407	exenatide
1512446	0	NCT00601107	doxercalciferol
1395557	0	NCT01271907	fludarabine
1310317	0	NCT01271907	cyclophosphamide
1315411	0	NCT00103207	cetuximab
19010309	0	NCT01021007	water
44785829	0	NCT00660907	dapagliflozin
1560171	0	NCT00660907	glipizide
1319193	0	NCT00088907	gefitinib
1315942	0	NCT00088907	docetaxel
1550557	0	NCT00551707	prednisolone
1331270	0	NCT00551707	dipyridamole
709567	0	NCT01127607	lisdexamfetamine
19122137	0	NCT01882907	vildagliptin
1397141	0	NCT00337207	bevacizumab
1336825	0	NCT00608907	bortezomib
1151789	0	NCT00309907	etanercept
1506270	0	NCT00309907	methylprednisolone
1727223	0	NCT00389207	atazanavir
1397599	0	NCT00003907	cisplatin
1338512	0	NCT00003907	doxorubicin
1389036	0	NCT00003907	mitomycin
19122134	0	NCT01100307	pegaptanib sodium
710650	0	NCT01348607	modafinil
797617	0	NCT00898807	citalopram
19078187	0	NCT00354107	ifosfamide
1344905	0	NCT00354107	carboplatin
1350504	0	NCT00354107	etoposide
1305058	0	NCT00354107	methotrexate
1311078	0	NCT00354107	cytarabine
1388796	0	NCT01227707	leucovorin
780442	0	NCT01011907	varenicline
1305058	0	NCT01235507	methotrexate
1344905	0	NCT00077207	carboplatin
1341149	0	NCT00077207	temozolomide
937368	0	NCT00589628	infliximab
40240664	0	NCT01543828	indacaterol
19122134	0	NCT00239928	pegaptanib sodium
1397141	0	NCT00321828	bevacizumab
955632	0	NCT00321828	fluorouracil
1388796	0	NCT00321828	leucovorin
1318011	0	NCT00321828	oxaliplatin
1397141	0	NCT00312728	bevacizumab
701322	0	NCT00462228	memantine
1350504	0	NCT00109928	etoposide
1397599	0	NCT00109928	cisplatin
1314924	0	NCT00109928	gemcitabine
1506270	0	NCT00109928	methylprednisolone
742185	0	NCT00320528	atomoxetine
19080458	0	NCT00844428	eculizumab
19089969	0	NCT00666328	clevidipine
19012585	0	NCT00004228	asparaginase
1310317	0	NCT00004228	cyclophosphamide
1437379	0	NCT00004228	thioguanine
1436650	0	NCT00004228	mercaptopurine
1311078	0	NCT00004228	cytarabine
1518254	0	NCT00004228	dexamethasone
1305058	0	NCT00004228	methotrexate
1551099	0	NCT00004228	prednisone
1337651	0	NCT00132028	vorinostat
753626	0	NCT01014728	propofol
19039298	0	NCT01014728	sevoflurane
1136487	0	NCT00901628	ropivacaine
1136980	0	NCT00901628	ketorolac
1343916	0	NCT00901628	epinephrine
1778162	0	NCT00901628	cefuroxime
1521987	0	NCT00826228	teriparatide
1124957	0	NCT00421928	oxycodone
1397141	0	NCT00130728	bevacizumab
1714165	0	NCT00623428	peginterferon alfa-2a
1397141	0	NCT00281528	bevacizumab
1332418	0	NCT00558428	amlodipine
19136651	0	NCT00054028	suramin
1378382	0	NCT00054028	paclitaxel
1314273	0	NCT00711828	rituximab
1336825	0	NCT00711828	bortezomib
1310317	0	NCT00711828	cyclophosphamide
1518254	0	NCT00711828	dexamethasone
735979	0	NCT00723580	risperidone
19137042	0	NCT00041080	thalidomide
1314273	0	NCT00438880	rituximab
1516976	0	NCT00909480	insulin detemir
1502905	0	NCT00909480	insulin glargine
19090984	0	NCT01160380	armodafinil
1301152	0	NCT01152580	melatonin
1311443	0	NCT00072280	dactinomycin
1350504	0	NCT00072280	etoposide
19078187	0	NCT00072280	ifosfamide
1310317	0	NCT00072280	cyclophosphamide
1314273	0	NCT00107380	rituximab
1551099	0	NCT00107380	prednisone
1310317	0	NCT00107380	cyclophosphamide
1592085	0	NCT00462280	lovastatin
19090761	0	NCT00826280	regadenoson
1311409	0	NCT01006980	dacarbazine
1503297	0	NCT01123980	metformin
1597756	0	NCT01123980	glimepiride
1502905	0	NCT01123980	insulin glargine
734354	0	NCT00553280	pregabalin
19061088	0	NCT01485380	dexmedetomidine
1119119	0	NCT01114880	adalimumab
1358436	0	NCT00385580	dasatinib
715939	0	NCT00702780	escitalopram
975125	0	NCT01156480	hydrocortisone
1337620	0	NCT00613080	capecitabine
1318011	0	NCT00613080	oxaliplatin
44507676	0	NCT01998880	obinutuzumab
1314273	0	NCT01998880	rituximab
1390051	0	NCT01998880	chlorambucil
1350066	0	NCT00761280	carmustine
1391846	0	NCT00761280	lomustine
1341149	0	NCT00761280	temozolomide
40168938	0	NCT00262080	ecallantide
1738135	0	NCT01472380	efavirenz
1344905	0	NCT00544648	carboplatin
40228152	0	NCT00157248	dabigatran etexilate
1397141	0	NCT01198548	bevacizumab
19095164	0	NCT01198548	cholecalciferol
955632	0	NCT01198548	fluorouracil
1318011	0	NCT01198548	oxaliplatin
1583722	0	NCT00516048	exenatide
1110942	0	NCT01125748	omalizumab
1787101	0	NCT00993148	maraviroc
1756831	0	NCT00993148	darunavir
1748921	0	NCT00993148	ritonavir
1551099	0	NCT00097448	prednisone
1397599	0	NCT00565448	cisplatin
1110942	0	NCT00382148	omalizumab
1310317	0	NCT00925548	cyclophosphamide
967823	0	NCT00925548	sodium chloride
1305058	0	NCT00934648	methotrexate
1336825	0	NCT00523848	bortezomib
19137042	0	NCT00523848	thalidomide
1312706	0	NCT00530348	alemtuzumab
19097682	0	NCT00376948	genistein
950637	0	NCT00038948	tacrolimus
950637	0	NCT01534143	tacrolimus
19034726	0	NCT01534143	sirolimus
1333357	0	NCT01534143	busulfan
1336825	0	NCT01534143	bortezomib
1337651	0	NCT00134043	vorinostat
40164052	0	NCT00265343	asenapine
785788	0	NCT00265343	olanzapine
42709327	0	NCT00680043	peginesatide
924939	0	NCT01073943	bisacodyl
40166035	0	NCT01068743	saxagliptin
1503297	0	NCT01068743	metformin
19087394	0	NCT00235443	lacosamide
1524674	0	NCT00215943	zoledronic acid
1518254	0	NCT00215943	dexamethasone
19137042	0	NCT00215943	thalidomide
1308290	0	NCT00215943	vincristine
780442	0	NCT00747643	varenicline
950637	0	NCT00282243	tacrolimus
40239330	0	NCT00758043	telaprevir
1762711	0	NCT00758043	ribavirin
1714165	0	NCT00758043	peginterferon alfa-2a
1177480	0	NCT00895843	ibuprofen
717136	0	NCT01050543	neostigmine
19054821	0	NCT00924443	clofarabine
19043959	0	NCT00452543	acamprosate
715939	0	NCT00452543	escitalopram
19090984	0	NCT00592943	armodafinil
1547504	0	NCT00123643	rosiglitazone
1559684	0	NCT00123643	glyburide
1712889	0	NCT00529243	raltegravir
987366	0	NCT00953043	lubiprostone
40170911	0	NCT00781937	liraglutide
1551099	0	NCT00109837	prednisone
1518254	0	NCT00109837	dexamethasone
1338512	0	NCT00109837	doxorubicin
1310317	0	NCT00109837	cyclophosphamide
1305058	0	NCT00109837	methotrexate
1309188	0	NCT00109837	mitoxantrone
1311078	0	NCT00109837	cytarabine
1311799	0	NCT00109837	daunorubicin
1437379	0	NCT00109837	thioguanine
1167322	0	NCT00109837	allopurinol
1308290	0	NCT00109837	vincristine
1304850	0	NCT00109837	filgrastim
1388796	0	NCT00109837	leucovorin
1436650	0	NCT00109837	mercaptopurine
19012346	0	NCT00908037	eltrombopag
715939	0	NCT00215137	escitalopram
42900584	0	NCT00883337	teriflunomide
1336825	0	NCT00433537	bortezomib
1314273	0	NCT00433537	rituximab
1310317	0	NCT00433537	cyclophosphamide
1518254	0	NCT00433537	dexamethasone
1304850	0	NCT00433537	filgrastim
1325608	0	NCT00433537	pegfilgrastim
19008264	0	NCT00006237	vinblastine
1397599	0	NCT00006237	cisplatin
1311409	0	NCT00006237	dacarbazine
1304850	0	NCT00006237	filgrastim
780442	0	NCT00525837	varenicline
19069022	0	NCT01641237	sodium fluoride
1378382	0	NCT00147537	paclitaxel
1344905	0	NCT00147537	carboplatin
1325363	0	NCT00147537	erlotinib
1344905	0	NCT00268437	carboplatin
936748	0	NCT01534637	aprepitant
1337620	0	NCT01534637	capecitabine
955632	0	NCT01534637	fluorouracil
1358436	0	NCT00859937	dasatinib
1762711	0	NCT01405937	ribavirin
1551099	0	NCT00040937	prednisone
19137042	0	NCT00040937	thalidomide
1518254	0	NCT00040937	dexamethasone
1301267	0	NCT00040937	melphalan
1308432	0	NCT00040937	sargramostim
1310317	0	NCT00040937	cyclophosphamide
1304850	0	NCT00040937	filgrastim
1192218	0	NCT00819637	levalbuterol
785788	0	NCT00129220	olanzapine
766529	0	NCT00129220	haloperidol
1315411	0	NCT00083720	cetuximab
989482	0	NCT00939120	dutasteride
1112807	0	NCT01361620	aspirin
1524674	0	NCT00321620	zoledronic acid
40222444	0	NCT00321620	denosumab
1337651	0	NCT00486720	vorinostat
1516800	0	NCT00577720	risedronate
1741309	0	NCT00443820	terbinafine
1736999	0	NCT00530920	tipranavir
1748921	0	NCT00530920	ritonavir
19011130	0	NCT00910520	normal saline
19011440	0	NCT00634920	everolimus
19010482	0	NCT00634920	cyclosporine
1350504	0	NCT00047320	etoposide
19078187	0	NCT00047320	ifosfamide
1344905	0	NCT00047320	carboplatin
19137385	0	NCT00047320	thiotepa
40170911	0	NCT00614120	liraglutide
1597756	0	NCT00614120	glimepiride
1503297	0	NCT00614120	metformin
1333357	0	NCT00941720	busulfan
1310317	0	NCT00941720	cyclophosphamide
1516976	0	NCT00542620	insulin detemir
985708	0	NCT01378520	ketoconazole
1115008	0	NCT00602420	naproxen
1350066	0	NCT00961220	carmustine
1337620	0	NCT00555620	capecitabine
1318011	0	NCT00555620	oxaliplatin
1397599	0	NCT00555620	cisplatin
1336926	0	NCT01244620	tadalafil
1316262	0	NCT01244620	sildenafil
757352	0	NCT00857220	eszopiclone
1363387	0	NCT00217620	sorafenib
742267	0	NCT00725920	topiramate
1304919	0	NCT00377520	pemetrexed
955632	0	NCT00514020	fluorouracil
1318011	0	NCT00514020	oxaliplatin
1397141	0	NCT00130520	bevacizumab
1325363	0	NCT00130520	erlotinib
1106776	0	NCT01331694	tiotropium
1748921	0	NCT01095094	ritonavir
1738170	0	NCT01095094	lopinavir
1118084	0	NCT00424294	celecoxib
1304919	0	NCT00415194	pemetrexed
1397599	0	NCT00415194	cisplatin
1742432	0	NCT00575094	tigecycline
42709322	0	NCT00094094	axitinib
1516976	0	NCT00623194	insulin detemir
1344354	0	NCT00270894	epirubicin
