source_code|source_vocabulary_id|source_code_description|target_concept_id|target_vocabulary_id|mapping_type|primary_map|valid_start_date|valid_end_date|invalid_reason
C000987|46|4,4'-oxydi-2-butanol|19019950|8|DRUG|Y|1970-01-01|2099-12-31|
C002283|46|hydroxyethylcellulose|19069076|8|DRUG|Y|1970-01-01|2099-12-31|
C002747|46|noradrenaline theophylline|19015536|8|DRUG|Y|1970-01-01|2099-12-31|
C003237|46|proxyphylline|19029547|8|DRUG|Y|1970-01-01|2099-12-31|
C032637|46|caerulein diethylamine|19023395|8|DRUG|Y|1970-01-01|2099-12-31|
C034065|46|medifoxamine|19072021|8|DRUG|Y|1970-01-01|2099-12-31|
C034161|46|flupirtine|19064698|8|DRUG|Y|1970-01-01|2099-12-31|
C036007|46|bopindolol|19018640|8|DRUG|Y|1970-01-01|2099-12-31|
C036266|46|prednylidene|19011127|8|DRUG|Y|1970-01-01|2099-12-31|
C036619|46|idebenone|19067036|8|DRUG|Y|1970-01-01|2099-12-31|
C036650|46|zinc carbonate|19044314|8|DRUG|Y|1970-01-01|2099-12-31|
C036944|46|sulfanilamide|1036475|8|DRUG|Y|1970-01-01|2099-12-31|
C037665|46|tilbroquinol|19018402|8|DRUG|Y|1970-01-01|2099-12-31|
C037815|46|terconazole|941472|8|DRUG|Y|1970-01-01|2099-12-31|
C038068|46|cycletanide|19051444|8|DRUG|Y|1970-01-01|2099-12-31|
C038634|46|cadexomer iodine|1740226|8|DRUG|Y|1970-01-01|2099-12-31|
C038637|46|balsalazide|934262|8|DRUG|Y|1970-01-01|2099-12-31|
C040972|46|Permixon|1391307|8|DRUG|Y|1970-01-01|2099-12-31|
C014792|46|reproterol|19035396|8|DRUG|Y|1970-01-01|2099-12-31|
C015121|46|dexbrompheniramine|1188052|8|DRUG|Y|1970-01-01|2099-12-31|
C006470|46|allylpropymal|19030299|8|DRUG|Y|1970-01-01|2099-12-31|
C006480|46|althiazide|19018435|8|DRUG|Y|1970-01-01|2099-12-31|
C006841|46|butamirate|19039762|8|DRUG|Y|1970-01-01|2099-12-31|
C007020|46|chlorophyllin|19049402|8|DRUG|Y|1970-01-01|2099-12-31|
C007027|46|chloroxylenol|949459|8|DRUG|Y|1970-01-01|2099-12-31|
C007288|46|dexpanthenol|988294|8|DRUG|Y|1970-01-01|2099-12-31|
C007740|46|fluorexon|19064528|8|DRUG|Y|1970-01-01|2099-12-31|
C008169|46|ferric oxide, saccharated|1395773|8|DRUG|Y|1970-01-01|2099-12-31|
C008281|46|limonene|19071864|8|DRUG|Y|1970-01-01|2099-12-31|
C014477|46|diflorasone|960988|8|DRUG|Y|1970-01-01|2099-12-31|
C014594|46|formestane|19020079|8|DRUG|Y|1970-01-01|2099-12-31|
C014870|46|flopropione|19063763|8|DRUG|Y|1970-01-01|2099-12-31|
C015424|46|peppermint oil|19086712|8|DRUG|Y|1970-01-01|2099-12-31|
C016217|46|aminaphthone|19112527|8|DRUG|Y|1970-01-01|2099-12-31|
C018404|46|treosulfan|19042545|8|DRUG|Y|1970-01-01|2099-12-31|
C018421|46|rifapentine|19035953|8|DRUG|Y|1970-01-01|2099-12-31|
C018562|46|guggulu extract|1400992|8|DRUG|Y|1970-01-01|2099-12-31|
C018578|46|letosteine|19071861|8|DRUG|Y|1970-01-01|2099-12-31|
C018861|46|carbetapentane|1140640|8|DRUG|Y|1970-01-01|2099-12-31|
C018874|46|clofoctol|19047240|8|DRUG|Y|1970-01-01|2099-12-31|
C019304|46|ciprofibrate|19050375|8|DRUG|Y|1970-01-01|2099-12-31|
C020168|46|triazulenone|19042550|8|DRUG|Y|1970-01-01|2099-12-31|
C020243|46|calcium phosphate|19037401|8|DRUG|Y|1970-01-01|2099-12-31|
D001977|46|Brompheniramine|1130863|8|DRUG|Y|1970-01-01|2099-12-31|
D002220|46|Carbamazepine|740275|8|DRUG|Y|1970-01-01|2099-12-31|
D002230|46|Carbidopa|740560|8|DRUG|Y|1970-01-01|2099-12-31|
D003539|46|Phosphocysteamine|19132990|8|DRUG|Y|1970-01-01|2099-12-31|
D003543|46|Cysteamine|910888|8|DRUG|Y|1970-01-01|2099-12-31|
D003620|46|Dantrolene|711714|8|DRUG|Y|1970-01-01|2099-12-31|
D003676|46|Deferoxamine|1711947|8|DRUG|Y|1970-01-01|2099-12-31|
D003687|46|Dehydroepiandrosterone|1312007|8|DRUG|Y|1970-01-01|2099-12-31|
D003999|46|Dichloroacetate|19024246|8|DRUG|Y|1970-01-01|2099-12-31|
D004002|46|Clodronic Acid|19024249|8|DRUG|Y|1970-01-01|2099-12-31|
D004077|46|Digoxin|1326303|8|DRUG|Y|1970-01-01|2099-12-31|
D004176|46|Dipyridamole|1331270|8|DRUG|Y|1970-01-01|2099-12-31|
D004221|46|Disulfiram|735850|8|DRUG|Y|1970-01-01|2099-12-31|
D004319|46|Doxylamine|738818|8|DRUG|Y|1970-01-01|2099-12-31|
D004464|46|Econazole|940864|8|DRUG|Y|1970-01-01|2099-12-31|
C004932|46|diloxanide|19001305|8|DRUG|Y|1970-01-01|2099-12-31|
C005031|46|cetyl alcohol|19031524|8|DRUG|Y|1970-01-01|2099-12-31|
C005034|46|hexafluorenium|19001540|8|DRUG|Y|1970-01-01|2099-12-31|
C005267|46|moroxydine|19010924|8|DRUG|Y|1970-01-01|2099-12-31|
C005331|46|norpseudoephedrine|19015812|8|DRUG|Y|1970-01-01|2099-12-31|
C005386|46|tridihexethyl|19042695|8|DRUG|Y|1970-01-01|2099-12-31|
C005396|46|phenacemide|19023286|8|DRUG|Y|1970-01-01|2099-12-31|
D003520|46|Cyclophosphamide|1310317|8|DRUG|Y|1970-01-01|2099-12-31|
D003545|46|Cysteine|19010955|8|DRUG|Y|1970-01-01|2099-12-31|
D003061|46|Codeine|1201620|8|DRUG|Y|1970-01-01|2099-12-31|
D003407|46|Creosote|19008366|8|DRUG|Y|1970-01-01|2099-12-31|
C005461|46|oxeladin|19018164|8|DRUG|Y|1970-01-01|2099-12-31|
C005709|46|ajmalicine|19018408|8|DRUG|Y|1970-01-01|2099-12-31|
D003606|46|Dacarbazine|1311409|8|DRUG|Y|1970-01-01|2099-12-31|
D003630|46|Daunorubicin|1311799|8|DRUG|Y|1970-01-01|2099-12-31|
D003851|46|Deoxyribonucleases|915841|8|DRUG|Y|1970-01-01|2099-12-31|
D010892|46|Pirinitramide|19134009|8|DRUG|Y|1970-01-01|2099-12-31|
D011193|46|Potassium Iodide|19049909|8|DRUG|Y|1970-01-01|2099-12-31|
C502936|46|tocilizumab|40171288|8|DRUG|Y|2010-02-01|2099-12-31|
C012776|46|4-biphenylylacetic acid|19100761|8|DRUG|Y|1970-01-01|2099-12-31|
C013276|46|teferrol|19041135|8|DRUG|Y|1970-01-01|2099-12-31|
C013341|46|zipeprol|19044719|8|DRUG|Y|1970-01-01|2099-12-31|
C014119|46|myrrh|40161341|8|DRUG|Y|1970-01-01|2099-12-31|
C014182|46|salicylsalicylic acid|1137460|8|DRUG|Y|1970-01-01|2099-12-31|
C014258|46|3-(2',4',5'-triethoxybenzoyl)propionic acid|19110712|8|DRUG|Y|1970-01-01|2099-12-31|
C014347|46|decitabine|19024728|8|DRUG|Y|1970-01-01|2099-12-31|
C014873|46|trisulfapyrimidine|19043076|8|DRUG|Y|1970-01-01|2099-12-31|
C015329|46|lycopene|1308185|8|DRUG|Y|1970-01-01|2099-12-31|
C015568|46|urapidil|19101849|8|DRUG|Y|1970-01-01|2099-12-31|
C015620|46|brimonidine|915542|8|DRUG|Y|1970-01-01|2099-12-31|
C015677|46|amylocaine|19048016|8|DRUG|Y|1970-01-01|2099-12-31|
C016545|46|magaldrate|908360|8|DRUG|Y|1970-01-01|2099-12-31|
C017125|46|butoconazole|939784|8|DRUG|Y|1970-01-01|2099-12-31|
C017133|46|chromous chloride|19050007|8|DRUG|Y|1970-01-01|2099-12-31|
C017135|46|clobutinol|19050863|8|DRUG|Y|1970-01-01|2099-12-31|
C017231|46|aldioxa|19054915|8|DRUG|Y|1970-01-01|2099-12-31|
C017472|46|lonazolac|19071933|8|DRUG|Y|1970-01-01|2099-12-31|
D019818|46|Clavulanic Acid|19046939|8|DRUG|Y|1970-01-01|2099-12-31|
D019819|46|Budesonide|939259|8|DRUG|Y|1970-01-01|2099-12-31|
D019829|46|Nevirapine|1769389|8|DRUG|Y|1970-01-01|2099-12-31|
D024505|46|Tocopherols|19106701|8|DRUG|Y|1970-01-01|2099-12-31|
D043324|46|Sacrosidase|951980|8|DRUG|Y|1970-01-01|2099-12-31|
D048271|46|Chitosan|1380341|8|DRUG|Y|1970-01-01|2099-12-31|
D053139|46|Oseltamivir|1799139|8|DRUG|Y|1970-01-01|2099-12-31|
D053243|46|Zanamivir|1708748|8|DRUG|Y|1970-01-01|2099-12-31|
C013199|46|pinaverium|19025198|8|DRUG|Y|1970-01-01|2099-12-31|
D002444|46|Cefuroxime|1778162|8|DRUG|Y|1970-01-01|2099-12-31|
D002483|46|Cellulose, Oxidized|19086554|8|DRUG|Y|1970-01-01|2099-12-31|
D002701|46|Chloramphenicol|990069|8|DRUG|Y|1970-01-01|2099-12-31|
D002724|46|Chlorobutanol|19092412|8|DRUG|Y|1970-01-01|2099-12-31|
D002917|46|Chymopapain|19096683|8|DRUG|Y|1970-01-01|2099-12-31|
D002994|46|Clofibrate|1598658|8|DRUG|Y|1970-01-01|2099-12-31|
D003006|46|Zuclopenthixol|19010886|8|DRUG|Y|1970-01-01|2099-12-31|
D003024|46|Clozapine|800878|8|DRUG|Y|1970-01-01|2099-12-31|
D003046|46|Coccidioidin|19101568|8|DRUG|Y|1970-01-01|2099-12-31|
D003346|46|Corticotropin-Releasing Hormone|19048699|8|DRUG|Y|1970-01-01|2099-12-31|
D003366|46|Cosyntropin|19008009|8|DRUG|Y|1970-01-01|2099-12-31|
D003474|46|Curcumin|19072030|8|DRUG|Y|1970-01-01|2099-12-31|
D003894|46|Deamino Arginine Vasopressin|1517070|8|DRUG|Y|1970-01-01|2099-12-31|
D003918|46|Dextrothyroxine|19022003|8|DRUG|Y|1970-01-01|2099-12-31|
D004008|46|Diclofenac|1124300|8|DRUG|Y|1970-01-01|2099-12-31|
D004061|46|Diflunisal|1126128|8|DRUG|Y|1970-01-01|2099-12-31|
D004280|46|Dobutamine|1337720|8|DRUG|Y|1970-01-01|2099-12-31|
D004317|46|Doxorubicin|1338512|8|DRUG|Y|1970-01-01|2099-12-31|
D004369|46|Ca-DTPA|19015348|8|DRUG|Y|1970-01-01|2013-03-03|D
D004837|46|Epinephrine|1343916|8|DRUG|Y|1970-01-01|2099-12-31|
D004917|46|Erythromycin|1746940|8|DRUG|Y|1970-01-01|2099-12-31|
D004926|46|Escherichia coli|19030957|8|DRUG|Y|1970-01-01|2099-12-31|
D004961|46|Estramustine|1349025|8|DRUG|Y|1970-01-01|2099-12-31|
D004979|46|Ethamsylate|19049350|8|DRUG|Y|1970-01-01|2099-12-31|
D004984|46|Ethchlorvynol|749727|8|DRUG|Y|1970-01-01|2099-12-31|
D005013|46|Ethosuximide|750119|8|DRUG|Y|1970-01-01|2099-12-31|
D005036|46|Ethylmorphine|19050414|8|DRUG|Y|1970-01-01|2099-12-31|
D005054|46|Eugenol|19050560|8|DRUG|Y|1970-01-01|2099-12-31|
D005164|46|Factor IX|1351935|8|DRUG|Y|1970-01-01|2099-12-31|
D005424|46|Flecainide|1354860|8|DRUG|Y|1970-01-01|2099-12-31|
C072269|46|temoporfin|19011067|8|DRUG|Y|1970-01-01|2099-12-31|
C073008|46|risedronate|1516800|8|DRUG|Y|1970-01-01|2099-12-31|
C013463|46|cyclomethycaine|19080972|8|DRUG|Y|1970-01-01|2099-12-31|
D002245|46|Carbon Dioxide|19046180|8|DRUG|Y|1970-01-01|2099-12-31|
D002260|46|Carboprost|19049150|8|DRUG|Y|1970-01-01|2099-12-31|
D002435|46|Cefamandole|19070174|8|DRUG|Y|1970-01-01|2099-12-31|
D002514|46|Cephapirin|19086790|8|DRUG|Y|1970-01-01|2099-12-31|
D002593|46|Cetrimides|19054849|8|DRUG|Y|1970-01-01|2099-12-31|
D002635|46|Chenodeoxycholate|19052447|8|DRUG|Y|1970-01-01|2099-12-31|
D002707|46|Chlordiazepoxide|990678|8|DRUG|Y|1970-01-01|2099-12-31|
D002727|46|Chloroguanide|1792429|8|DRUG|Y|1970-01-01|2099-12-31|
D002741|46|Chlorotrianisene|19092684|8|DRUG|Y|1970-01-01|2099-12-31|
D002743|46|Chlorphenesin|19092712|8|DRUG|Y|1970-01-01|2099-12-31|
D002751|46|Chlortetracycline|19095043|8|DRUG|Y|1970-01-01|2099-12-31|
D002809|46|Chondroitin Sulfates|1395573|8|DRUG|Y|1970-01-01|2099-12-31|
C415002|46|ponazuril|40171105|8|DRUG|Y|2010-02-01|2099-12-31|
C013769|46|rimexolone|977421|8|DRUG|Y|1970-01-01|2099-12-31|
C014225|46|tocophersolan|19018322|8|DRUG|Y|1970-01-01|2099-12-31|
C014486|46|hydroquinidine|19069075|8|DRUG|Y|1970-01-01|2099-12-31|
D002927|46|Cimetidine|997276|8|DRUG|Y|1970-01-01|2099-12-31|
D002991|46|Clofazimine|1798476|8|DRUG|Y|1970-01-01|2099-12-31|
D002996|46|Clomiphene|1598819|8|DRUG|Y|1970-01-01|2099-12-31|
D003005|46|Clopamide|19099181|8|DRUG|Y|1970-01-01|2099-12-31|
D003008|46|Cloprostenol|19099183|8|DRUG|Y|1970-01-01|2099-12-31|
D003023|46|Cloxacillin|1800835|8|DRUG|Y|1970-01-01|2099-12-31|
D003078|46|Colchicine|1101554|8|DRUG|Y|1970-01-01|2099-12-31|
D003401|46|Creatine|19071967|8|DRUG|Y|1970-01-01|2099-12-31|
D003493|46|Cyclacillin|19009277|8|DRUG|Y|1970-01-01|2099-12-31|
D003494|46|Cyclamates|19009306|8|DRUG|Y|1970-01-01|2099-12-31|
D003501|46|Cyclizine|909358|8|DRUG|Y|1970-01-01|2099-12-31|
C006717|46|bentiromide|19035595|8|DRUG|Y|1970-01-01|2099-12-31|
C006798|46|brilliant green|19039029|8|DRUG|Y|1970-01-01|2099-12-31|
C006922|46|carpipramine|19026925|8|DRUG|Y|1970-01-01|2099-12-31|
C006931|46|bovine cartilage extract|19112547|8|DRUG|Y|1970-01-01|2099-12-31|
C007032|46|chlorthenoxazin|19040071|8|DRUG|Y|1970-01-01|2099-12-31|
C007066|46|cinametic acid|19045931|8|DRUG|Y|1970-01-01|2099-12-31|
C007894|46|guar gum|1000979|8|DRUG|Y|1970-01-01|2099-12-31|
C008205|46|isopropyl myristate|19003568|8|DRUG|Y|1970-01-01|2099-12-31|
C008352|46|meprednisone|19009116|8|DRUG|Y|1970-01-01|2099-12-31|
C008970|46|alginic acid|19030059|8|DRUG|Y|1970-01-01|2099-12-31|
C009279|46|sodium bisulfite|19039850|8|DRUG|Y|1970-01-01|2099-12-31|
C009746|46|etofibrate|19060156|8|DRUG|Y|1970-01-01|2099-12-31|
C009822|46|monosulfiram|19072130|8|DRUG|Y|1970-01-01|2099-12-31|
C010423|46|zinc pyrithione|944360|8|DRUG|Y|1970-01-01|2099-12-31|
C010467|46|hydrotalcite|19002230|8|DRUG|Y|1970-01-01|2099-12-31|
C010798|46|toloxatone|19100775|8|DRUG|Y|1970-01-01|2099-12-31|
C010969|46|gliquidone|19097821|8|DRUG|Y|1970-01-01|2099-12-31|
C011030|46|oxfendazole|40163712|8|DRUG|Y|1970-01-01|2099-12-31|
C011214|46|demegestone|19052689|8|DRUG|Y|1970-01-01|2099-12-31|
C011410|46|bromodiphenhydramine|1139216|8|DRUG|Y|1970-01-01|2099-12-31|
C011676|46|beclamide|19018520|8|DRUG|Y|1970-01-01|2099-12-31|
D015232|46|Dinoprostone|1329415|8|DRUG|Y|1970-01-01|2099-12-31|
D015237|46|Dinoprost|19029421|8|DRUG|Y|1970-01-01|2099-12-31|
D015255|46|Idarubicin|19078097|8|DRUG|Y|1970-01-01|2099-12-31|
D015296|46|Ceftizoxime|1777254|8|DRUG|Y|1970-01-01|2099-12-31|
D015366|46|Pefloxacin|19027679|8|DRUG|Y|1970-01-01|2099-12-31|
D015474|46|Isotretinoin|984232|8|DRUG|Y|1970-01-01|2099-12-31|
D015760|46|Alfentanil|19059528|8|DRUG|Y|1970-01-01|2099-12-31|
D016559|46|Tacrolimus|950637|8|DRUG|Y|1970-01-01|2099-12-31|
D016685|46|Mitomycin|1389036|8|DRUG|Y|1970-01-01|2099-12-31|
D016899|46|Interferon-beta|19109079|8|DRUG|Y|1970-01-01|2099-12-31|
D017300|46|Pipecuronium|19025281|8|DRUG|Y|1970-01-01|2099-12-31|
D017323|46|Dihematoporphyrin Ether|19089602|8|DRUG|Y|1970-01-01|2099-12-31|
D017328|46|Fosinopril|1363749|8|DRUG|Y|1970-01-01|2099-12-31|
D017329|46|Triptorelin|1343039|8|DRUG|Y|1970-01-01|2099-12-31|
D017693|46|Sodium Bicarbonate|939506|8|DRUG|Y|1970-01-01|2099-12-31|
D018038|46|Selenite|19066274|8|DRUG|Y|1970-01-01|2099-12-31|
D018119|46|Stavudine|1781406|8|DRUG|Y|1970-01-01|2099-12-31|
D019287|46|Zinc Sulfate|19044522|8|DRUG|Y|1970-01-01|2099-12-31|
D019355|46|Calcium Citrate|19058572|8|DRUG|Y|1970-01-01|2099-12-31|
D019433|46|Chickenpox Vaccine|543287|8|DRUG|Y|1970-01-01|2099-12-31|
D019469|46|Indinavir|1711523|8|DRUG|Y|1970-01-01|2099-12-31|
D019786|46|Gadopentetate Dimeglumine|19097468|8|DRUG|Y|1970-01-01|2099-12-31|
D019802|46|Succinic Acid|1340532|8|DRUG|Y|1970-01-01|2099-12-31|
C012541|46|ruscogenin|19099415|8|DRUG|Y|1970-01-01|2099-12-31|
C012779|46|bis(carboxyethyl)germanium sesquioxide|19018290|8|DRUG|Y|1970-01-01|2099-12-31|
C013150|46|nifuroxazide|19015144|8|DRUG|Y|1970-01-01|2099-12-31|
C013172|46|gamma-oryzanol|19065867|8|DRUG|Y|1970-01-01|2099-12-31|
C015562|46|trimethylphloroglucinol|19101597|8|DRUG|Y|1970-01-01|2099-12-31|
C015808|46|difluprednate|19089579|8|DRUG|Y|1970-01-01|2099-12-31|
C016724|46|secnidazole|19037983|8|DRUG|Y|1970-01-01|2099-12-31|
C017985|46|progabide|19095776|8|DRUG|Y|1970-01-01|2099-12-31|
C032151|46|cifenline|19045581|8|DRUG|Y|1970-01-01|2099-12-31|
C032943|46|metocurine|19009961|8|DRUG|Y|1970-01-01|2099-12-31|
C033065|46|aluminum magnesium silicate|19018438|8|DRUG|Y|1970-01-01|2099-12-31|
C033273|46|Gestodene|19097684|8|DRUG|Y|1970-01-01|2099-12-31|
C033300|46|iotrolan|19067271|8|DRUG|Y|1970-01-01|2099-12-31|
C034028|46|vanadyl sulfate|19043266|8|DRUG|Y|1970-01-01|2099-12-31|
C035458|46|testosterone 17-phenylpropionate|19041536|8|DRUG|Y|1970-01-01|2099-12-31|
C035605|46|nabumetone|1113648|8|DRUG|Y|1970-01-01|2099-12-31|
C035885|46|ferric phosphate|19061626|8|DRUG|Y|1970-01-01|2099-12-31|
C036596|46|bifonazole|19037560|8|DRUG|Y|1970-01-01|2099-12-31|
C037676|46|meningococcal group C polysaccharide|509081|8|DRUG|Y|1970-01-01|2099-12-31|
C037938|46|mandelic acid|19008870|8|DRUG|Y|1970-01-01|2099-12-31|
C039726|46|artesunate|19018511|8|DRUG|Y|1970-01-01|2099-12-31|
C040029|46|gabapentin|797399|8|DRUG|Y|1970-01-01|2099-12-31|
C040619|46|oxiracetam|19082891|8|DRUG|Y|1970-01-01|2099-12-31|
C041125|46|quinapril|1331235|8|DRUG|Y|1970-01-01|2099-12-31|
C041930|46|atomoxetine|742185|8|DRUG|Y|1970-01-01|2099-12-31|
C043292|46|imidazole-2-hydroxybenzoate|19069104|8|DRUG|Y|1970-01-01|2099-12-31|
C043345|46|emedastine|903893|8|DRUG|Y|1970-01-01|2099-12-31|
C043615|46|iron succinyl milk protein complex|1303339|8|DRUG|Y|1970-01-01|2099-12-31|
C045621|46|miglitol|1510202|8|DRUG|Y|1970-01-01|2099-12-31|
C045742|46|amlexanox|957623|8|DRUG|Y|1970-01-01|2099-12-31|
C047047|46|cabergoline|1558471|8|DRUG|Y|1970-01-01|2099-12-31|
C047637|46|nomegestrol|19015533|8|DRUG|Y|1970-01-01|2099-12-31|
C048314|46|fenoverine|19061370|8|DRUG|Y|1970-01-01|2099-12-31|
C011819|46|ferrous gluconate|1396012|8|DRUG|Y|1970-01-01|2099-12-31|
C043226|46|meningococcal group A polysaccharide|509079|8|DRUG|Y|1970-01-01|2099-12-31|
D017257|46|Ramipril|1334456|8|DRUG|Y|1970-01-01|2099-12-31|
D017265|46|Procaterol|19028950|8|DRUG|Y|1970-01-01|2099-12-31|
D017307|46|Xamoterol|19043833|8|DRUG|Y|1970-01-01|2099-12-31|
D017311|46|Amlodipine|1332418|8|DRUG|Y|1970-01-01|2099-12-31|
D017334|46|Teicoplanin|19078399|8|DRUG|Y|1970-01-01|2099-12-31|
D017706|46|Lisinopril|1308216|8|DRUG|Y|1970-01-01|2099-12-31|
D017835|46|Nedocromil|1114620|8|DRUG|Y|1970-01-01|2099-12-31|
D019342|46|Acetic Acid|929549|8|DRUG|Y|1970-01-01|2099-12-31|
D019379|46|Teriparatide|1521987|8|DRUG|Y|1970-01-01|2099-12-31|
D019382|46|Human Growth Hormone|1584910|8|DRUG|Y|1970-01-01|2099-12-31|
D019793|46|Fluorescein|996625|8|DRUG|Y|1970-01-01|2099-12-31|
C011962|46|oxetorone|19082880|8|DRUG|Y|1970-01-01|2099-12-31|
C012255|46|clobazam|19050832|8|DRUG|Y|1970-01-01|2099-12-31|
C012393|46|oxaceprol|19003691|8|DRUG|Y|1970-01-01|2099-12-31|
C012629|46|formoterol|1196677|8|DRUG|Y|1970-01-01|2099-12-31|
C012655|46|nimesulide|19069425|8|DRUG|Y|1970-01-01|2099-12-31|
C012716|46|amcinonide|930747|8|DRUG|Y|1970-01-01|2099-12-31|
C012797|46|butibufen|19020568|8|DRUG|Y|1970-01-01|2099-12-31|
C012976|46|flumequine|19064329|8|DRUG|Y|1970-01-01|2099-12-31|
C012980|46|monofluorophosphate|19068715|8|DRUG|Y|1970-01-01|2099-12-31|
C013322|46|tropatepine|19101712|8|DRUG|Y|1970-01-01|2099-12-31|
C013384|46|acetylglycyrrhetinic acid|19018404|8|DRUG|Y|1970-01-01|2099-12-31|
C013591|46|aluminum magnesium hydroxide|19057603|8|DRUG|Y|1970-01-01|2099-12-31|
C013657|46|promestriene|19029079|8|DRUG|Y|1970-01-01|2099-12-31|
C015340|46|mepindolol|19072028|8|DRUG|Y|1970-01-01|2099-12-31|
C015586|46|propiverine|19077093|8|DRUG|Y|1970-01-01|2099-12-31|
C016163|46|valrubicin|19012543|8|DRUG|Y|1970-01-01|2099-12-31|
C016422|46|vinburnine|19078938|8|DRUG|Y|1970-01-01|2099-12-31|
C016837|46|zinc chloride|19044317|8|DRUG|Y|1970-01-01|2099-12-31|
C017507|46|mecysteine|19071999|8|DRUG|Y|1970-01-01|2099-12-31|
C018548|46|isolanid|19003522|8|DRUG|Y|1970-01-01|2099-12-31|
C018961|46|hexamidine|19001599|8|DRUG|Y|1970-01-01|2099-12-31|
C019269|46|benzylthiouracil|19018604|8|DRUG|Y|1970-01-01|2099-12-31|
C019536|46|potassium bromate|19095077|8|DRUG|Y|1970-01-01|2099-12-31|
D019808|46|Losartan|1367500|8|DRUG|Y|1970-01-01|2099-12-31|
D019946|46|Propylene Glycol|929128|8|DRUG|Y|1970-01-01|2099-12-31|
D020117|46|Cisapride|932196|8|DRUG|Y|1970-01-01|2099-12-31|
D020280|46|Sertraline|739138|8|DRUG|Y|1970-01-01|2099-12-31|
D020372|46|Dexfenfluramine|719057|8|DRUG|Y|1970-01-01|2099-12-31|
D020947|46|Tea Tree Oil|19008374|8|DRUG|Y|1970-01-01|2099-12-31|
D022123|46|Lyme Disease Vaccines|551463|8|DRUG|Y|1970-01-01|2099-12-31|
D025441|46|Dihydroergocornine|19026524|8|DRUG|Y|1970-01-01|2099-12-31|
D037201|46|Follicle Stimulating Hormone, beta Subunit|1597235|8|DRUG|Y|1970-01-01|2099-12-31|
D045783|46|Clove Oil|19023184|8|DRUG|Y|1970-01-01|2099-12-31|
D046948|46|Alseroxylon|19081667|8|DRUG|Y|1970-01-01|2099-12-31|
D056604|46|Grape Seed Extract|1392182|8|DRUG|Y|1970-01-01|2099-12-31|
C021083|46|rosoxacin|19036545|8|DRUG|Y|1970-01-01|2099-12-31|
C021273|46|campesterol|19024938|8|DRUG|Y|1970-01-01|2099-12-31|
C023487|46|ibopamine|19113028|8|DRUG|Y|1970-01-01|2099-12-31|
C023850|46|Tacalcitol|19008361|8|DRUG|Y|1970-01-01|2099-12-31|
C024555|46|ferric chloride|19095761|8|DRUG|Y|1970-01-01|2099-12-31|
C025130|46|quazepam|731188|8|DRUG|Y|1970-01-01|2099-12-31|
C025340|46|manganese chloride|19008893|8|DRUG|Y|1970-01-01|2099-12-31|
C025350|46|rennet|935382|8|DRUG|Y|1970-01-01|2099-12-31|
C026041|46|phenyl salicylate|937712|8|DRUG|Y|1970-01-01|2099-12-31|
C026098|46|etiracetam, S-isomer|711584|8|DRUG|Y|1970-01-01|2099-12-31|
C029178|46|naftifine|914053|8|DRUG|Y|1970-01-01|2099-12-31|
C029617|46|ethyl loflazepate|19095467|8|DRUG|Y|1970-01-01|2099-12-31|
C029938|46|nickel sulfate|19082458|8|DRUG|Y|1970-01-01|2099-12-31|
C030123|46|coumarin|19008106|8|DRUG|Y|1970-01-01|2099-12-31|
C031149|46|glycolate|911638|8|DRUG|Y|1970-01-01|2099-12-31|
C006149|46|minaprine|19072123|8|DRUG|Y|1970-01-01|2099-12-31|
C006166|46|phenothrin|19023819|8|DRUG|Y|1970-01-01|2099-12-31|
C006358|46|acetohydroxamic acid|929542|8|DRUG|Y|1970-01-01|2099-12-31|
C006632|46|arsenic trioxide|1333379|8|DRUG|Y|1970-01-01|2099-12-31|
C006723|46|benzyl benzoate|19036946|8|DRUG|Y|1970-01-01|2099-12-31|
C007420|46|dihydroxyaluminum aminoacetate|19089733|8|DRUG|Y|1970-01-01|2099-12-31|
C008473|46|methylnicotinate|19009874|8|DRUG|Y|1970-01-01|2099-12-31|
C008522|46|metylperon|19072088|8|DRUG|Y|1970-01-01|2099-12-31|
C008704|46|pyrithione|931035|8|DRUG|Y|1970-01-01|2099-12-31|
C008769|46|patent blue violet|19022170|8|DRUG|Y|1970-01-01|2099-12-31|
C009006|46|potassium perchlorate|19027339|8|DRUG|Y|1970-01-01|2099-12-31|
C009185|46|pridinol|19028945|8|DRUG|Y|1970-01-01|2099-12-31|
C009695|46|xylometazoline|943852|8|DRUG|Y|1970-01-01|2099-12-31|
C009871|46|diphenylpyraline|19090000|8|DRUG|Y|1970-01-01|2099-12-31|
C009999|46|benzonidazole|19018545|8|DRUG|Y|1970-01-01|2099-12-31|
C010175|46|halazepam|801396|8|DRUG|Y|1970-01-01|2099-12-31|
C010353|46|Protamone|19056631|8|DRUG|Y|1970-01-01|2099-12-31|
C010432|46|clofedanol|1150886|8|DRUG|Y|1970-01-01|2099-12-31|
C010637|46|terodiline|19100440|8|DRUG|Y|1970-01-01|2099-12-31|
C010642|46|3,3',5-triiodothyroacetic acid|19016959|8|DRUG|Y|1970-01-01|2099-12-31|
C011019|46|barbexaclone|19112534|8|DRUG|Y|1970-01-01|2099-12-31|
C011597|46|amineptin|19032424|8|DRUG|Y|1970-01-01|2099-12-31|
C011674|46|bacampicillin|1734205|8|DRUG|Y|1970-01-01|2099-12-31|
