source_concept_code,source_concept_name,concept_code,concept_name,concept_id,concept_class_id
C406061,gemtuzumab,45617433,Gemtuzumab ozogamicin,42799711,Ingredient
C553414,avanafil,45618762,avanafil,42800040,Ingredient
C502722,lucinactant,45618663,lucinactant,42800204,Ingredient
C033479,sodium sulfide,45614982,sodium sulfide,42800240,Ingredient
C582473,taliglucerase alfa,46257384,taliglucerase alfa,42800246,Ingredient
D000641,Ammonia,45615271,Ammonia,42800417,Ingredient
D011486,Protein C,45615680,Protein C,42801108,Ingredient
C485206,pertuzumab,45611417,pertuzumab,42801287,Ingredient
C506658,lorcaserin,45611423,lorcaserin,42873635,Ingredient
C520025,mirabegron,45616261,mirabegron,42873636,Ingredient
C524865,carfilzomib,45613837,carfilzomib,42873638,Ingredient
C509700,elvitegravir,45612627,elvitegravir,42874212,Ingredient
C558922,cobicistat,45610287,cobicistat,42874220,Ingredient
D000069547,Cobicistat,0,cobicistat,42874220,Ingredient
C035276,eicosapentaenoic acid ethyl ester,45611323,icosapent ethyl,42874246,Ingredient
C016838,zinc glycinate,46257032,zinc glycinate,42874258,Ingredient
C059268,"1,1-difluoroethane",46256727,"1,1-difluoroethane",42898180,Ingredient
C118975,"1,10-decanediol",46257070,"1,10-decanediol",42898181,Ingredient
C028491,"1,3-butylene glycol",46256929,"1,3-butylene glycol",42898184,Ingredient
C033489,"1,3-dichloro-2-propanol",46257297,"1,3-dichloro-2-propanol",42898185,Ingredient
C056057,"1,3-dimethylol-5,5-dimethylhydantoin",46257179,"1,3-dimethylol-5,5-dimethylhydantoin",42898186,Ingredient
D020001,1-Butanol,46256065,1-Butanol,42898190,Ingredient
C063153,1-methyl-2-pyrrolidinone,46256480,1-methyl-2-pyrrolidinone,42898193,Ingredient
C006551,2-amino-2-methyl-1-propanol,46257262,2-amino-2-methyl-1-propanol,42898241,Ingredient
C040668,2-ethylhexanoic acid,46257169,2-ethylhexanoic acid,42898242,Ingredient
D000079,Acetaldehyde,46256079,Acetaldehyde,42898262,Ingredient
D001218,Aspartame,46256360,Aspartame,42898318,Ingredient
D000965,Antimony,46256301,Antimony,42898339,Ingredient
D018647,Amber,46256342,Amber,42898385,Ingredient
D018648,Ambergris,46256343,Ambergris,42898386,Ingredient
C005915,Allura Red AC Dye,46256899,Allura Red AC Dye,42898389,Ingredient
D000535,Aluminum,46256299,Aluminum,42898412,Ingredient
C046888,butane,46257309,Butane,42898521,Ingredient
C009159,rapeseed oil,46256430,Brassica Napus Oil,42898547,Ingredient
D001966,Bromine,46256022,Bromine,42898570,Ingredient
D001464,Barium,46256181,Barium,42898624,Ingredient
D001608,Beryllium,46256182,Beryllium,42898634,Ingredient
D001409,Bacillus cereus,46256134,Bacillus cereus,42898672,Ingredient
D001412,Bacillus subtilis,46255966,Bacillus subtilis,42898675,Ingredient
D002726,Chlorogenic Acid,46255973,Chlorogenic acid,42898681,Ingredient
D002713,Chlorine,46255971,Chlorine,42898711,Ingredient
C526146,Centella asiatica extract,46256751,Centella asiatica extract,42898716,Ingredient
C516894,Carbopol 981,46256981,Carbopol 981,42898721,Ingredient
D002246,Carbon Disulfide,46256023,Carbon Disulfide,42898737,Ingredient
D002586,Cesium,46256024,Cesium,42898739,Ingredient
C485166,Causticum,46256498,Causticum preparation,42898761,Ingredient
D003436,Croton Oil,46256027,Croton Oil,42898838,Ingredient
C015092,cupric acetate,46256438,cupric acetate,42898849,Ingredient
C446400,D & C green 5,46256844,D & C green 5,42898880,Ingredient
C076730,citronella oil,46257188,Citronella oil,42898909,Ingredient
C044608,D.C. Red No. 33,46257058,D.C. Red No. 33,42898912,Ingredient
C097391,dibenzylidene sorbitol,46256490,dibenzylidene sorbitol,42898916,Ingredient
C036901,defibrotide,46256463,defibrotide,42898933,Ingredient
D003035,Cobalt,46256185,Cobalt,42898944,Ingredient
C036192,coconut oil,46256588,Coconut Oil,42898952,Ingredient
D003369,Cottonseed Oil,46256241,Cottonseed Oil,42898955,Ingredient
D005063,Europium,46256309,Europium,42898975,Ingredient
C025129,FDC blue lake no.2,46256924,FD&C Blue #2 lake,42898983,Ingredient
C005842,FD & C Yellow No. 6,46256669,FD&C yellow no. 6,42898985,Ingredient
C007704,Fast Green FCF,46257132,Fast green FCF stain,42899008,Ingredient
D005461,Fluorine,46256189,Fluorine,42899013,Ingredient
D004419,Dysprosium,46256367,Dysprosium,42899021,Ingredient
C575034,emu Oil,46257109,EMU OIL,42899025,Ingredient
C038939,enzacamene,46256942,enzacamene,42899026,Ingredient
D004871,Erbium,46256307,Erbium,42899035,Ingredient
D004801,Eosine Yellowish-(YS),46256244,Eosine Yellowish,42899052,Ingredient
D066248,High Fructose Corn Syrup,46256234,High Fructose Corn Syrup,42899103,Ingredient
D006695,Holmium,46256373,Holmium,42899109,Ingredient
D006909,Hydroxyproline,46255977,Hydroxyproline,42899112,Ingredient
D006034,Glycyrrhetinic Acid,46256312,Glycyrrhetinic acid,42899194,Ingredient
D006046,Gold,46256034,Gold,42899196,Ingredient
C005953,monoolein,46256900,monoolein,42899251,Ingredient
D005682,Gadolinium,46256248,Gadolinium,42899255,Ingredient
D005707,Gallic Acid,46256089,Gallic acid,42899258,Ingredient
D005708,Gallium,46256311,Gallium,42899259,Ingredient
D018021,Lithium Chloride,46256164,Lithium Chloride,42899307,Ingredient
D000432,Methanol,46256017,Methanol,42899323,Ingredient
D008320,Maltose,46255981,Maltose,42899344,Ingredient
D008737,Methyl Chloride,46256316,Methyl Chloride,42899373,Ingredient
D008627,Mercuric Chloride,46255983,Mercuric chloride,42899414,Ingredient
C015728,calomel,46256690,calomel,42899416,Ingredient
C005108,metanil yellow,46256550,Metanil yellow,42899421,Ingredient
D007711,Klebsiella pneumoniae,46256191,Klebsiella pneumoniae,42899432,Ingredient
D007784,Lactoperoxidase,46256192,LACTOPEROXIDASE,42899438,Ingredient
D018664,Interleukin-12,46256219,Interleukin-12,42899448,Ingredient
D007377,Interleukin-3,46256146,Interleukin-3,42899449,Ingredient
D016906,Interleukin-9,46256113,Interleukin-9,42899450,Ingredient
D052198,Lactobacillus helveticus,46256119,Lactobacillus helveticus,42899454,Ingredient
D007811,Lanthanum,46256093,Lanthanum,42899476,Ingredient
D007495,Iridium,46256377,Iridium,42899520,Ingredient
D052203,Ferrosoferric Oxide,45612370,Iron Oxide Black,42899524,Ingredient
D009992,Osmium,46256259,Osmium,42899592,Ingredient
C029261,phenethylamine,46256931,Phenethylamine,42899635,Ingredient
D009655,Octopamine,46256199,Octopamine,42899645,Ingredient
D008965,Molasses,46256255,Molasses,42899646,Ingredient
C031721,naphthalene,46256805,Naphthalene,42899647,Ingredient
D017942,Nitric Acid,46256277,Nitric Acid,42899650,Ingredient
D009354,Neodymium,46256384,Neodymium,42899665,Ingredient
D009168,Mycobacterium phlei,46256040,Mycobacterium phlei,42899689,Ingredient
C041707,N-methylephedrine,45611334,N-methylephedrine,42899698,Ingredient
D009528,Nicarbazin,46255985,Nicarbazin,42899705,Ingredient
C036617,salsolinol,46257050,Salsolinol,42899716,Ingredient
D012500,Santonin,46256048,Santonin,42899728,Ingredient
D012538,Scandium,46256264,Scandium,42899746,Ingredient
D012701,Serotonin,46256265,Serotonin,42899779,Ingredient
D012715,Sesame Oil,46256390,Sesame Oil,42899780,Ingredient
D012238,Rhodium,46256204,Rhodium,42899790,Ingredient
D012370,Robenidine,46256047,Robenidine,42899803,Ingredient
D012862,Skatole,46256391,Skatole,42899809,Ingredient
D012413,Rubidium,46256205,Rubidium,42899841,Ingredient
D011550,Pseudomonas aeruginosa,46256203,Pseudomonas aeruginosa,42899887,Ingredient
D011420,Propiolactone,46256153,Propiolactone,42899913,Ingredient
D011425,Propionibacterium acnes,46256043,Propionibacterium acnes,42899914,Ingredient
D011435,Propyl Gallate,46256099,Propyl Gallate,42899932,Ingredient
C000595214,polyethylene glycol 4000,0,Polyethylene Glycol 4000,42899937,Ingredient
C000595216,polyethylene glycol 8000,0,Polyethylene Glycol 8000,42899938,Ingredient
D011513,Proteus mirabilis,46256044,Proteus mirabilis,42899940,Ingredient
D020613,Morganella morganii,46256006,Morganella morganii,42899941,Ingredient
D011221,Praseodymium,46256262,Praseodymium,42899951,Ingredient
D015018,Ytterbium,46256272,Ytterbium,42900038,Ingredient
D014050,Toluene,46256108,Toluene,42900051,Ingredient
D014199,Trehalose,46256332,Trehalose,42900069,Ingredient
D013691,Tellurium,46255995,Tellurium,42900070,Ingredient
C027938,sodium bromide,46256928,sodium bromide,42900071,Ingredient
D013932,Thulium,46256330,Thulium,42900085,Ingredient
C576258,tildipirosin,45615244,Tildipirosin,42900094,Ingredient
D013428,Sulfaquinoxaline,46256156,Sulfaquinoxaline,42900099,Ingredient
D014025,Titanium,46256210,Titanium,42900100,Ingredient
D013211,Staphylococcus aureus,46255993,Staphylococcus aureus,42900111,Ingredient
D013297,Streptococcus pyogenes,46256050,Streptococcus pyogenes,42900203,Ingredient
D013635,Tantalum,46256208,Tantalum,42900224,Ingredient
D013645,Tartrazine,46256052,Tartrazine,42900229,Ingredient
C010559,coniferyl alcohol,46256679,coniferyl alcohol,42900231,Ingredient
C044982,diazolidinylurea,46256472,diazolidinylurea,42900239,Ingredient
C010111,carbitol,46256908,diethylene glycol monoethyl ether,42900243,Ingredient
C540278,enzalutamide,45613940,enzalutamide,42900250,Ingredient
C487453,cyclomethicone,46257202,cyclomethicone,42900259,Ingredient
C013517,ethyl cellulose,46257141,ethyl cellulose,42900260,Ingredient
C023001,ethyl citrate,46257154,ethyl citrate,42900261,Ingredient
C007680,ethyl palmitate,46256426,ethyl palmitate,42900262,Ingredient
C045941,ethyl vanillin,46257308,ethyl vanillin,42900263,Ingredient
C504907,decyl glucoside,46256850,decyl glucoside,42900281,Ingredient
C510046,"cinnamon oil, bark",46257076,"cinnamon oil, bark",42900310,Ingredient
C510049,"cinnamon oil, leaf",46256747,"cinnamon oil, leaf",42900311,Ingredient
C015163,dimethyldodecylbenzylammonium,46256439,dimethyldodecylbenzylammonium,42900317,Ingredient
C066438,deslorelin,45610138,deslorelin,42900318,Ingredient
C077055,cocamidopropyl betaine,46256963,cocamidopropyl betaine,42900326,Ingredient
C038091,butylparaben,46257303,butylparaben,42900334,Ingredient
C053503,ceftiofur,45610124,ceftiofur,42900335,Ingredient
C068582,almond oil,46256485,almond oil,42900339,Ingredient
C006685,barium carbonate,46256902,barium carbonate,42900342,Ingredient
C024986,barium chloride,46256450,barium chloride,42900344,Ingredient
C481392,barium chromate,46257201,barium chromate,42900345,Ingredient
C077606,barium oxide,46256602,barium oxide,42900347,Ingredient
C073250,cadmium iodide,46256601,cadmium iodide,42900349,Ingredient
C040048,caffeic acid,46256944,caffeic acid,42900350,Ingredient
C080117,cajuput oil,46256831,cajuput oil,42900351,Ingredient
C026344,carnauba wax,46257039,carnauba wax,42900355,Ingredient
D002116,Calcitonin,46256303,Calcitonin,42900359,Ingredient
D001554,Benzene,46255967,Benzene,42900365,Ingredient
C010405,cetostearyl alcohol,46256563,cetostearyl alcohol,42900366,Ingredient
C006957,cetyl palmitate,46256670,cetyl palmitate,42900367,Ingredient
C551429,alpha-hexylcinnamaldehyde,46257233,alpha-hexylcinnamaldehyde,42900368,Ingredient
C021292,benzyl chloride,46256445,benzyl chloride,42900369,Ingredient
C068336,bergamot oil,46256962,bergamot oil,42900371,Ingredient
C031293,calcium silicate,46257291,calcium silicate,42900373,Ingredient
C044685,bismuth oxychloride,46256471,bismuth oxychloride,42900374,Ingredient
C061996,canola oil,46257311,canola oil,42900375,Ingredient
C104525,caraway oil,46256968,caraway oil,42900378,Ingredient
C040502,ammonium carbonate,46256592,ammonium carbonate,42900380,Ingredient
C038599,black widow spider venom,46256590,black widow spider venom,42900394,Ingredient
C094104,abetimus,46256836,abetimus,42900395,Ingredient
C555574,argan oil,46256868,argan oil,42900398,Ingredient
C530601,arsenic triiodide,46257080,arsenic triiodide,42900399,Ingredient
C471992,bosutinib,45617443,bosutinib,42900401,Ingredient
C019303,quinoline yellow,46256919,quinoline yellow,42900414,Ingredient
C402301,poly(vinylpyrrolidone-co-vinyl-acetate),46257331,poly(vinylpyrrolidone-co-vinyl-acetate),42900416,Ingredient
C043435,polylactic acid-polyglycolic acid copolymer,46257305,polylactic acid-polyglycolic acid copolymer,42900418,Ingredient
C060897,ractopamine,46256958,ractopamine,42900420,Ingredient
C014119,myrrh oil,45612482,myrrh oil,42900430,Ingredient
C022156,pennyroyal oil,46256697,pennyroyal oil,42900434,Ingredient
C033353,pentane,46256460,pentane,42900435,Ingredient
C051075,rice bran oil,46257176,rice bran oil,42900436,Ingredient
C505244,neodymium oxide,46256746,neodymium oxide,42900437,Ingredient
D009532,Nickel,46256198,nickel,42900439,Ingredient
C100124,nifurpipone,46257192,nifurpipone,42900440,Ingredient
C015389,nitarsone,46256795,nitarsone,42900441,Ingredient
C063006,norflurane,46257312,norflurane,42900442,Ingredient
C514699,octyltriethoxysilane,46257343,octyltriethoxysilane,42900444,Ingredient
C010268,oleyl alcohol,46256562,oleyl alcohol,42900447,Ingredient
C042763,olive oil,46256469,olive oil,42900448,Ingredient
D000069463,Olive Oil,0,olive oil,42900448,Ingredient
C087245,orange oil,46257318,orange oil,42900451,Ingredient
C029292,origanum oil,46256932,origanum oil,42900454,Ingredient
C004479,pimagedine,46256419,pimagedine,42900457,Ingredient
C028444,methyl lactate,46256581,methyl lactate,42900461,Ingredient
C008922,piperine,45614931,piperine,42900463,Ingredient
D008752,Methylene Chloride,46256094,methylene chloride,42900466,Ingredient
D010165,Palladium,46255987,Palladium,42900467,Ingredient
D010984,Platinum,46256261,Platinum,42900468,Ingredient
C084586,metomidate,46256486,metomidate,42900469,Ingredient
C020852,indeloxazine,46256922,indeloxazine,42900470,Ingredient
C030374,indole,46256934,indole,42900471,Ingredient
D016753,Interleukin-10,46256337,Interleukin-10,42900473,Ingredient
D017370,Interleukin-11,46256162,Interleukin-11,42900474,Ingredient
C502603,malvin,46256611,malvin,42900476,Ingredient
C015917,hexamethyldisiloxane,46256796,hexamethyldisiloxane,42900477,Ingredient
C011480,hexylene glycol,46257029,hexylene glycol,42900478,Ingredient
C005060,isopropyl palmitate,46257257,isopropyl palmitate,42900479,Ingredient
C054862,jasmine oil,46256597,jasmine oil,42900480,Ingredient
C034743,jojoba wax,46257049,jojoba wax,42900481,Ingredient
C115013,juniper berry oil,46257194,juniper berry oil,42900482,Ingredient
D007648,Kerosene,46256313,Kerosene,42900483,Ingredient
C040189,mercuric cyanide,46256466,mercuric cyanide,42900485,Ingredient
C028430,mercuric sulfate,46257285,mercuric sulfate,42900486,Ingredient
C034211,cinnabar,46257163,mercuric sulfide,42900487,Ingredient
C514846,meadowfoam oil,46257077,meadowfoam oil,42900490,Ingredient
C030581,gadolinium oxide,46256583,gadolinium oxide,42900494,Ingredient
C103829,lanthanum oxide,46257322,lanthanum oxide,42900495,Ingredient
C501365,lemon oil,46256610,lemon oil,42900497,Ingredient
C040516,germanium oxide,46256711,germanium dioxide,42900499,Ingredient
C523483,linaclotide,45618668,linaclotide,42900505,Ingredient
C025240,glycerol formal,46256925,glycerol formal,42900519,Ingredient
C086409,glyceryl behenate,46257189,glyceryl behenate,42900520,Ingredient
C040949,lithium bromide,46256945,lithium bromide,42900524,Ingredient
C000499,ferric oxide,46256891,ferric oxide,42900525,Ingredient
D013793,Thallium,46256269,Thallium,42900536,Ingredient
C013707,thallium sulfate,46256686,thallium sulfate,42900537,Ingredient
C002563,xanthan gum,46256894,xanthan gum,42900551,Ingredient
D019820,Xanthine,46256404,xanthine,42900552,Ingredient
C009287,sodium hypophosphite,46256560,sodium hypophosphite,42900555,Ingredient
C009361,sulisobenzone,46256561,sulisobenzone,42900563,Ingredient
C016162,triethylamine,46257031,triethylamine,42900565,Ingredient
C010327,salinomycin,46256909,salinomycin,42900569,Ingredient
C120592,samarium oxide,46256740,samarium oxide,42900571,Ingredient
C076763,sandalwood oil,46257067,sandalwood oil,42900572,Ingredient
C485204,tulathromycin,45615069,tulathromycin,42900574,Ingredient
C527525,teriflunomide,45610194,teriflunomide,42900584,Ingredient
D000450,Aldosterone,46256180,Aldosterone,42903427,Ingredient
D000738,Androsterone,46256237,Androsterone,42903428,Ingredient
C484944,hexadecyl isononanoate,46257340,cetearyl isononanoate,42903430,Ingredient
C073317,chloromethyl methyl ether,46257316,chloromethyl methyl ether,42903431,Ingredient
C027493,dehydroacetic acid,46257281,dehydroacetic acid,42903434,Ingredient
D009980,Influenza A virus,46255986,Influenza A virus,42903441,Ingredient
D009981,Influenza B virus,46256258,Influenza B virus,42903442,Ingredient
C011067,phosphoramidic acid,46256680,phosphoramidic acid,42903447,Ingredient
C568130,methyl methacrylate-glycol dimethacrylate crosspolymer,46257243,methyl methacrylate-glycol dimethacrylate crosspolymer,42903454,Ingredient
C559147,regorafenib,45617576,regorafenib,42903460,Ingredient
C009479,beta-thujaplicin,46256432,beta-thujaplicin,42903462,Ingredient
C053245,chromium dioxide,46256826,chromium dioxide,42903470,Ingredient
C007999,hydroxycitric acid,46256673,hydroxycitric acid,42903493,Ingredient
C019564,terpinyl acetate,46257152,terpinyl acetate,42903528,Ingredient
C013613,neohesperidin dihydrochalcone,46257143,Neohesperidin dihydrochalcone,42903530,Ingredient
C038459,curdlan,46257166,curdlan,42903538,Ingredient
C119536,nickel acetate,46256606,nickel acetate,42903542,Ingredient
C451730,polyoxypropylene 15 stearyl ether,46256608,PPG-15 stearyl ether,42903544,Ingredient
C010734,cetene,46256791,1-hexadecene,42903557,Ingredient
C000598647,calcium aluminosilicate,0,calcium aluminosilicate,42903566,Ingredient
C029408,denatonium benzoate,46256801,denatonium benzoate,42903569,Ingredient
C531010,triheptanoin,46257213,triheptanoin,42903571,Ingredient
C023027,methyl heptine carbonate,46256447,methyl heptine carbonate,42903574,Ingredient
C026114,2-xylene,46257279,o-xylene,42903585,Ingredient
C050149,tocopheryl retinoate,46256476,tocopheryl retinoate,42903590,Ingredient
C008412,4-methyl anisole,46256559,4-methyl anisole,42903592,Ingredient
C406182,manganese phosphate,46257072,manganese phosphate,42903608,Ingredient
C051470,ammonium bromide,46257060,ammonium bromide,42903613,Ingredient
C007112,coniine,46256788,coniine,42903623,Ingredient
C025105,fluorapatite,46257037,fluorapatite,42903626,Ingredient
C033413,dimethyl ether,46257296,dimethyl ether,42903627,Ingredient
C515404,hexyl decanoate,46257344,hexyl decanoate,42903645,Ingredient
C534313,"3,7-dimethyloctane-1,7-diol",46256754,"3,7-dimethyloctane-1,7-diol",42903646,Ingredient
C542586,ethyl levulinate,46256865,ethyl levulinate,42903674,Ingredient
C054041,annatto,46256952,Annatto Extract,42903680,Ingredient
C032490,n-butyl acrylate,46257294,n-butyl acrylate,42903681,Ingredient
C524813,laponite,46257208,laponite,42903717,Ingredient
C409816,isopulegol,46256494,isopulegol,42903732,Ingredient
C013658,propylene,46257274,propylene,42903736,Ingredient
C008664,nonanal,46256428,nonanal,42903747,Ingredient
C013015,hesperetin,46256683,hesperetin,42903748,Ingredient
C572936,hesperitin,46257009,hesperetin,42903748,Ingredient
C534301,4-methyl-1-(1-methylethyl)-3-cyclohexen-1-ol,46257217,4-methyl-1-(1-methylethyl)-3-cyclohexen-1-ol,42903754,Ingredient
C007548,n-dodecane,46257264,n-dodecane,42903762,Ingredient
C031356,hydroxide ion,46257292,Hydroxide Ion,42903770,Ingredient
C005023,fulvic acid,46256897,fulvic acid,42903799,Ingredient
C044605,methyl benzoate,46256470,methyl benzoate,42903805,Ingredient
C035957,2-hydroxyethyl acrylate,46257165,2-hydroxyethyl acrylate,42903813,Ingredient
C582852,acetyl-glutamyl-glutamyl-methionyl-glutaminyl-arginyl-argininamide,46256656,acetyl hexapeptide-8,42903814,Ingredient
D000242,Cyclic AMP,46256236,Cyclic AMP,42903815,Ingredient
C032175,benzaldehyde,46257293,benzaldehyde,42903818,Ingredient
D002218,Carbadox,46256362,Carbadox,42903822,Ingredient
C087638,cetyl myristoleate,46257319,cetyl myristoleate,42903826,Ingredient
D003065,Coenzyme A,46256305,Coenzyme A,42903827,Ingredient
D003667,Decoquinate,46256029,Decoquinate,42903828,Ingredient
C002290,dicetylphosphate,46257121,dicetylphosphate,42903829,Ingredient
C039602,diosmetin,46257056,diosmetin,42903830,Ingredient
D004880,Ergothioneine,46256030,Ergothioneine,42903833,Ingredient
D004929,Esculin,46256031,Esculin,42903834,Ingredient
C007638,ethanethiol,46257024,ethanethiol,42903835,Ingredient
D005011,Ethopabate,46256188,Ethopabate,42903836,Ingredient
D005015,Ethoxyquin,46256245,Ethoxyquin,42903837,Ingredient
C007650,ethyl acetate,46257025,ethyl acetate,42903838,Ingredient
C045572,ethyl butyrate,46256715,ethyl butyrate,42903839,Ingredient
C475857,ethyl isovalerate,46257337,ethyl isovalerate,42903840,Ingredient
C052408,ethyl maltol,46256824,ethyl maltol,42903842,Ingredient
C465446,ethyl nitrate,46257199,ethyl nitrate,42903843,Ingredient
C033180,ethyl oleate,46256937,ethyl oleate,42903844,Ingredient
C036216,ethylene,46256462,Ethylene,42903845,Ingredient
C519611,ethylene brassylate,46256750,ethylene brassylate,42903846,Ingredient
D019855,Ethylene Glycol,46256115,ethylene glycol,42903847,Ingredient
C021296,2-ethoxyethanol,46256577,2-ethoxyethanol,42903848,Ingredient
C045327,manganese carbonate,46257307,manganese carbonate,42903849,Ingredient
C005413,palmatine,46256786,palmatine,42903850,Ingredient
C013612,narasin,46256912,narasin,42903851,Ingredient
C109604,oleth-3-phosphate,46257324,oleth-3-phosphate,42903855,Ingredient
C109605,oleth-5,46257193,oleth-5,42903856,Ingredient
C064420,polyaminopropylbiguanide,46256961,polyaminopropyl biguanide,42903860,Ingredient
C000595215,Polyethylene Glycol 6000,0,Polyethylene Glycol 6000,42903862,Ingredient
C072941,semduramicin,46256829,semduramicin,42903863,Ingredient
D005182,Flavin-Adenine Dinucleotide,46256310,Flavin-Adenine Dinucleotide,42903868,Ingredient
D012406,Roxarsone,46256321,Roxarsone,42903869,Ingredient
D011060,Poloxalene,45616855,Poloxalene,42903870,Ingredient
C039783,tributyl citrate,46256465,tributyl citrate,42903873,Ingredient
C009524,tributyl phosphate,46256907,tributyl phosphate,42903874,Ingredient
C010800,tricaprin,46256792,tricaprin,42903875,Ingredient
C003637,tricaprylin,46257015,tricaprylin,42903876,Ingredient
D015028,Zein,46256334,Zein,42903879,Ingredient
C103194,fu ling,46256492,Fu ling,42903880,Ingredient
D010047,Ovalbumin,46256200,Ovalbumin,42903893,Ingredient
C023445,altrenogest,45612504,altrenogest,42903898,Ingredient
C037548,silver chloride,46256464,silver chloride,42903904,Ingredient
D012266,Ribose,46256154,Ribose,42903912,Ingredient
D007840,Latex,46256194,Latex,42903913,Ingredient
C035476,"2,2',4,4'-tetrahydroxybenzophenone",46256587,benzophenone-2,42903933,Ingredient
D004748,Entamoeba histolytica,46256368,Entamoeba histolytica,42903935,Ingredient
D004854,"Herpesvirus 4, Human",45610533,Epstein-Barr Virus,42903936,Ingredient
D011514,Proteus vulgaris,46256319,Proteus vulgaris,42903937,Ingredient
D012762,Shigella dysenteriae,46256206,Shigella dysenteriae,42903938,Ingredient
D014902,West Nile virus,46256395,West Nile virus,42903939,Ingredient
C064234,antimony trisulfide,46256960,antimony trisulfide,42903940,Ingredient
D018259,"Herpesvirus 1, Human",45615887,Human herpesvirus 1,42903942,Ingredient
D042481,Alcaligenes faecalis,46256010,Alcaligenes faecalis,42903943,Ingredient
D017347,Brucella melitensis,46256398,Brucella melitensis,42903954,Ingredient
D002692,Chlamydia trachomatis,46256084,Chlamydia trachomatis,42903955,Ingredient
D003016,Clostridium perfringens,46256366,Clostridium perfringens,42903956,Ingredient
D018258,"Herpesvirus 2, Human",45619507,Human Herpesvirus 2,42903957,Ingredient
C009842,allylthiourea,46256677,allylthiourea,42903958,Ingredient
D016480,Helicobacter pylori,46256060,Helicobacter pylori,42903959,Ingredient
D009163,Mycobacterium bovis,46256257,Mycobacterium bovis,42903970,Ingredient
C005858,picric acid,45611253,picric acid,42903971,Ingredient
D016785,Cryptosporidium parvum,46256112,Cryptosporidium parvum,42903981,Ingredient
C045817,calcium arsenate,46256473,calcium arsenate,42904023,Ingredient
C060390,antimony pentasulfide,46256479,antimony pentasulfide,42904041,Ingredient
C004601,quinhydrone,46256895,quinhydrone,42904072,Ingredient
C104873,strontium nitrate,46256604,strontium nitrate,42904159,Ingredient
C013689,stearyl glycyrrhetinate,46256685,stearyl glycyrrhetinate,42904163,Ingredient
C456970,octyldodecyl stearoyl stearate,46256845,octyldodecyl stearoyl stearate,42904164,Ingredient
C040957,panthenyl ethyl ether,46256817,panthenyl ethyl ether,42904173,Ingredient
C551441,perampanel,45615183,perampanel,42904177,Ingredient
C055385,retinyl propionate,46256956,retinyl propionate,42904196,Ingredient
C484947,dioctyl maleate,46256976,dioctyl maleate,42904201,Ingredient
C479163,tofacitinib,45615067,tofacitinib,42904205,Ingredient
C027641,ethybenztropine,46257282,ethybenztropine,42904209,Ingredient
D011138,Polytetrafluoroethylene,46256098,Polytetrafluoroethylene,42904216,Ingredient
C028537,2-pyrrolidone,46257287,2-pyrrolidone,42904217,Ingredient
C018276,"1,3-dimethylurea",46256443,"1,3-dimethylurea",42904227,Ingredient
C036222,nylon 12,46256589,nylon 12,42904228,Ingredient
C068581,danofloxacin,46256484,danofloxacin,42904231,Ingredient
C056193,1-propoxy-2-propanol,46256478,1-propoxy-2-propanol,42904237,Ingredient
C005563,captax,45612452,2-MERCAPTOBENZOTHIAZOLE,42904238,Ingredient
C054122,alanylglutamine,46257178,alanylglutamine,42904285,Ingredient
C003754,vanillylamine,46256417,vanillylamine,42904289,Ingredient
C014025,hexadecanamide,46257145,hexadecanamide,42904290,Ingredient
C003956,kamala,46256661,kamala extract,42904297,Ingredient
C054561,microplasmin,45615007,ocriplasmin,42904298,Ingredient
D009177,Mycoplasma pneumoniae,46255984,Mycoplasma pneumoniae,43012151,Ingredient
C027793,mustard oil,46257283,mustard oil,43012161,Ingredient
C100145,thonzylamine,45616231,thonzylamine,43012162,Ingredient
C038550,propylene glycol alginate ester,46256815,propylene glycol alginate ester,43012169,Ingredient
C051168,basil oil,46256477,basil oil,43012175,Ingredient
C400265,"1,2,6-hexanetriol",46256972,"1,2,6-hexanetriol",43012186,Ingredient
C119102,"1,2-hexanediol",46256739,"1,2-hexanediol",43012187,Ingredient
C067943,2-octanol,46257314,2-octanol,43012188,Ingredient
C016705,7-dehydrocholesterol,46256692,7-dehydrocholesterol,43012189,Ingredient
C031215,betadex,46257290,betadex,43012190,Ingredient
D018130,Diamond,46256216,Diamond,43012191,Ingredient
C005581,protocatechualdehyde,46257020,protocatechualdehyde,43012193,Ingredient
C058602,1-butene,46257062,1-butene,43012194,Ingredient
C005044,hydroxyethyl methacrylate,46256422,2-hydroxyethyl methacrylate,43012195,Ingredient
D002104,Cadmium,46255968,Cadmium,43012196,Ingredient
D000645,Ammonium Sulfate,46255964,Ammonium Sulfate,43012197,Ingredient
D002336,Carnosine,45618895,Carnosine,43012198,Ingredient
D002725,Chloroform,46255972,Chloroform,43012199,Ingredient
D007204,Indium,46256375,Indium,43012200,Ingredient
D010695,Phlorhizin,46256201,Phlorhizin,43012201,Ingredient
D019788,Fluorodeoxyglucose F18,46256168,Fluorodeoxyglucose F18,43012202,Ingredient
C035331,2-n-octyl-4-isothiazolin-3-one,46256810,2-n-octyl-4-isothiazolin-3-one,43012203,Ingredient
C018855,2-tert-butylhydroquinone,46256444,2-tert-butylhydroquinone,43012204,Ingredient
C029728,4-phenylenediamine,46257159,4-phenylenediamine,43012205,Ingredient
C018480,ceramide 3,46256918,ceramide 3,43012206,Ingredient
C026305,cobalt sulfate,46256454,cobalt sulfate,43012207,Ingredient
