meddra_concept_id	meddra_concept_name	snomed_concept_id	snomed_concept_name
35104590	T-cell lymphoma	4003183	T-cell lymphoma
35104363	T-cell prolymphocytic leukaemia	4079683	T-cell prolymphocytic leukemia
35707645	Teething	135852	Teething syndrome
37320345	Telangiectasia	4010094	Telangiectasis
36009915	Temporal arteritis	4290976	Temporal arteritis
36718515	Psychomotor seizures	4102345	Temporal lobe epilepsy
36718516	Temporal lobe epilepsy	4102345	Temporal lobe epilepsy
36416519	Kluver-Bucy syndrome	4024419	Temporal lobectomy behavior syndrome
36009754	Toxic epidermal necrolysis	4142366	Ten
36517150	Tendon pain	4068332	Tenalgia
35809252	Tenderness	4082445	Tenderness
36517149	Tendon disorder	44806530	Tendinosis
36517147	Tendinous contracture	4164222	Tendon contracture
36211267	Tendon injury	4344040	Tendon injury
45885968	Tendon sheath disorder	4194153	Tendon sheath disorder
36517151	Tenosynovitis	4195698	Tenosynovitis
36918862	Tension	4200706	Tension
36718137	Tension headache	376382	Tension-type headache
35305516	Teratogenicity	4240324	Teratogenesis
36617285	Teratoma	4185523	Teratoma
43054183	Term birth	4054968	Term birth of newborn
35708257	Acquired oesophageal web	4281683	Terminal esophageal web
36718557	Terminal insomnia	4283230	Terminal insomnia
35606878	Terrien's marginal degeneration	4101996	Terrien's marginal degeneration of cornea
35506748	Hyperparathyroidism tertiary	4300058	Tertiary hyperparathyroidism
35506803	Tertiary hypothyroidism	45757741	Tertiary hypothyroidism
36516758	Tertiary sequestrum	4240220	Tertiary sequestrum
35506606	Testicular hyperfunction	30969	Testicular hyperfunction
37119684	Testicular mass	4339088	Testicular mass
37119691	Testicular swelling	4339088	Testicular mass
37119685	Testicular microlithiasis	44791479	Testicular microlithiasis
36110103	Tetanus	435740	Tetanus
36110104	Tetanus neonatorum	133024	Tetanus neonatorum
35506754	Tetany	380534	Tetany
36312141	ACTH stimulation test	4041866	Tetracosactrin test
35205131	Fallot's tetralogy	320835	Tetralogy of Fallot
36718243	Quadriparesis	444419	Tetraparesis
36718244	Quadriplegia	374914	Tetraplegia
36718028	Thalamus haemorrhage	4045745	Thalamic hemorrhage
36718027	Thalamic infarction	4142739	Thalamic infarction
35104275	Thalassaemia	30978	Thalassemia
35104277	Thalassaemia beta	4247579	Thalassemia intermedia
42889021	Thalidomide embryopathy	4263373	Thalidomide embryopathy syndrome
35306013	Thanatophoric dwarfism	4164551	Thanatophoric dysplasia
43054050	Ovarian theca cell tumour	4200830	Thecoma
37420492	Theft	4087298	Theft
37181408	Nipple inflammation	4156418	Thelitis
36211459	Thermal burn	4022094	Thermal burn
36313942	Thermogram abnormal	4060632	Thermography abnormal
36416719	Vitamin B complex deficiency	4150014	Thiamine and niacin deficiency states
36312598	Thiopurine methyltransferase	4286335	Thiopurine methyltransferase
35607277	IIIrd nerve disorder	4264613	Third cranial nerve disease
36211458	Burns third degree	4299128	Third degree burn
36818808	Third stage postpartum haemorrhage	197625	Third stage hemorrhage
36818835	Third trimester pregnancy	4218813	Third trimester pregnancy
35809098	Thirst	4241197	Thirst
36718504	Thoracic outlet syndrome	4027534	Thoracic outlet syndrome
36516827	Spinal osteoarthritis	74130	Thoracic spondylosis without myelopathy
36919010	Thought blocking	4103874	Thought block
36918978	Thought broadcasting	4313153	Thought broadcast
36918979	Thought insertion	4197289	Thought insertion
36918980	Thought withdrawal	4337274	Thought withdrawal
36919233	Self-injurious ideation	4009713	Thoughts of self harm
37420373	Threat of redundancy	4022070	Threat of dismissal
36818640	Abortion threatened	440457	Threatened miscarriage
36314511	Culture throat	4024958	Throat culture
35708609	Throat irritation	4038048	Throat irritation
36313100	Thrombin time	4208541	Thrombin time
36313101	Thrombin time abnormal	4306270	Thrombin time abnormal
36313102	Thrombin time normal	4306446	Thrombin time normal
36313105	Thrombin-antithrombin III complex	4182199	Thrombin-antithrombin complex
36009916	Thromboangiitis obliterans	312939	Thromboangiitis obliterans
35104693	Thrombocytopenic purpura	4119134	Thrombocytopenic purpura
42888930	Thrombocytosis	4280071	Thrombocytosis
36313177	Platelet count increased	4280071	Thrombocytosis
45885820	Thromboelastogram	4206625	Thromboelastography
37521170	Thrombolysis	4196955	Thrombolysis
35104174	Hypercoagulation	4125650	Thrombophilia
37622476	Thrombophlebitis	320741	Thrombophlebitis
37622459	Thrombophlebitis migrans	439838	Thrombophlebitis migrans
36617330	Trousseau's syndrome	439838	Thrombophlebitis migrans
37622541	Phlebitis superficial	4289731	Thrombophlebitis of breast
36818735	Thrombophlebitis neonatal	4319459	Thrombophlebitis of the newborn
35739606	Haemorrhoids thrombosed	201045	Thrombosed external hemorrhoids
37622460	Thrombosis	4130722	Thrombosis
36718060	Cerebral venous thrombosis	4319329	Thrombosis of cerebral veins
37119592	Thrombosis corpora cavernosa	4196375	Thrombosis of corpus cavernosum
35708348	Mesenteric artery thrombosis	4348039	Thrombosis of mesenteric artery
35708351	Mesenteric vein thrombosis	4317289	Thrombosis of mesenteric vein
35708352	Thrombosis mesenteric vessel	4317289	Thrombosis of mesenteric vein
37119588	Penile vein thrombosis	4295878	Thrombosis of penile vein
37019352	Renal artery thrombosis	4316367	Thrombosis of renal artery
37019361	Renal vein thrombosis	4049318	Thrombosis of renal vein
35607413	Retinal artery thrombosis	4096157	Thrombosis of retinal artery
35607422	Retinal vein thrombosis	4187790	Thrombosis of retinal vein
37622475	Subclavian vein thrombosis	4203836	Thrombosis of subclavian vein
36718062	Superior sagittal sinus thrombosis	4290940	Thrombosis of superior sagittal sinus
36718063	Transverse sinus thrombosis	4105338	Thrombosis transverse sinus
35104177	Thrombotic microangiopathy	313800	Thrombotic microangiopathy
36718030	Thrombotic stroke	4159140	Thrombotic stroke
35104694	Thrombotic thrombocytopenic purpura	4301602	Thrombotic thrombocytopenic purpura
43562822	Thumb sucking	4206472	Thumb sucking
45886074	Thunderclap headache	373755	Thunderclap headache
36617801	Thymoma	4028720	Thymoma
35305574	Thyroglossal cyst	4215136	Thyroglossal duct cyst
35506807	Thyroid adenoma	4114219	Thyroid adenoma
36312445	Anti-thyroid antibody	4127316	Thyroid antibody
35506804	Thyroid atrophy	4099646	Thyroid atrophy
36312473	Thyroid function test abnormal	4194160	Thyroid function tests abnormal
36312474	Thyroid function test normal	4193309	Thyroid function tests normal
35506811	Thyroid neoplasm	4030041	Thyroid nodule
36312472	Thyroid function test	4261836	Thyroid panel
35506767	Thyroiditis	133444	Thyroiditis
35506793	Thyrotoxic crisis	133436	Thyrotoxic crisis
35506787	Endocrine ophthalmopathy	440108	Thyrotoxic exophthalmos
35506794	Thyrotoxic periodic paralysis	4150055	Thyrotoxic periodic paralysis
36312475	Thyroxin binding globulin	4188578	Thyroxine binding globulin
36316408	Iron binding capacity total decreased	4306241	TIBC - Total iron binding capacity low
36316410	Iron binding capacity total normal	4306406	TIBC - Total iron binding capacity normal
42890544	Blount's disease	4195586	Tibia vara
35305954	Tibial torsion	4092575	Tibial torsion
36211269	Tendonitis	77081	Tibialis tendinitis
36718370	Tic	4297396	Tic
36517134	Costochondritis	134461	Tietze's disease
36517137	Slipping rib syndrome	134461	Tietze's disease
37119737	Rigid hymen	434688	Tight hymenal ring
36110429	Tinea barbae	4163426	Tinea barbae
36110431	Tinea capitis	4182398	Tinea capitis
36110432	Tinea cruris	4160328	Tinea cruris
36110433	Tinea faciei	4082049	Tinea faciei
36110434	Tinea imbricata	4084964	Tinea imbricata
36110428	Kerion	4078538	Tinea kerion
36110436	Tinea manuum	80946	Tinea manus
36110437	Tinea nigra	134865	Tinea nigra
36110438	Tinea pedis	133141	Tinea pedis
36718383	Tinel's sign	4050242	Tinel's sign
35406391	Tinnitus	377575	Tinnitus
36313743	Tissue polypeptide antigen	4123827	Tissue polypeptide antigen
35607437	Amblyopia tobacco	4148163	Tobacco amblyopia
36919133	Tobacco abuse	437264	Tobacco dependence syndrome
37420593	Tobacco user	4005823	Tobacco user
36718241	Postictal paralysis	4282301	Todd's paresis
36516980	Toe walking	4095177	Toe-walking gait
35607295	Tolosa-Hunt syndrome	4317989	Tolosa-Hunt syndrome
35305714	Aglossia	440521	Tongue absent
35708736	Tongue biting	4122206	Tongue biting
35708750	Swollen tongue	4222234	Tongue swelling
35305715	Ankyloglossia congenital	436812	Tongue tie
35607303	Holmes-Adie pupil	435279	Tonic pupillary reaction
35607305	Miosis	435279	Tonic pupillary reaction
35607311	Pupillotonia	435279	Tonic pupillary reaction
36718542	Tonic convulsion	4198075	Tonic seizure
37220060	Tonsillar haemorrhage	4048194	Tonsillar hemorrhage
36110709	Tonsillitis	4234533	Tonsillitis
35707649	Tooth disorder	4122115	Tooth disorder
35707691	Tooth loss	433244	Tooth loss
35707635	Tooth malformation	4306814	Tooth malformation
35707660	Toothache	4099176	Toothache
37521612	Abortion induced	4228436	Top
35204977	Torsade de pointes	4135823	Torsades de pointes
37119679	Testicular appendage torsion	441068	Torsion of appendix of testis
43054062	Adnexal torsion	4029169	Torsion of ovary
37119692	Testicular torsion	435315	Torsion of testis
36516872	Torticollis	440814	Torticollis
36211079	Torus fracture	40481797	Torus fracture
36316466	Total fluid output	4090193	Total fluid output
36316406	Iron binding capacity total	4036197	Total iron binding capacity
36316021	Total lung capacity	4239808	Total lung capacity
35607184	Cataract traumatic	374642	Total traumatic cataract
35607022	Toxic anterior segment syndrome	4220457	Toxic anterior segment syndrome
35606830	Toxic cataract	374646	Toxic cataract
45885794	Noninfective conjunctivitis	4188581	Toxic conjunctivitis
35506786	Basedow's disease	138717	Toxic diffuse goiter
35708081	Toxic dilatation of intestine	4321718	Toxic dilatation of intestine
36211153	Alcohol poisoning	435140	Toxic effect of alcohol
36211157	Carbon monoxide poisoning	440268	Toxic effect of carbon monoxide
36211174	Metal poisoning	437732	Toxic effect of chromium
36110383	Mycotoxicosis	4094499	Toxic effect of mycotoxin
36211159	Chemical poisoning	436000	Toxic effect of nitroglycol
36211182	Petroleum distillate poisoning	4313569	Toxic effect of petroleum ether
36211169	Gas poisoning	433104	Toxic effect of sulfur dioxide
36211192	Venom poisoning	440905	Toxic effect of venom
36717964	Encephalitis toxic	378136	Toxic encephalitis
36211190	Toxic encephalopathy	373764	Toxic encephalopathy
36009755	Toxic skin eruption	141370	Toxic erythema
35708071	Gastrointestinal toxicity	197596	Toxic gastroenteritis
45885761	Toxic goitre	4030042	Toxic goiter
35909621	Hepatitis toxic	4055223	Toxic hepatitis
36211176	Myopathy toxic	81286	Toxic myopathy
36211179	Nephropathy toxic	4126119	Toxic nephropathy
35506795	Toxic nodular goitre	134619	Toxic nodular goiter
36009812	Toxic oil syndrome	4343929	Toxic oil syndrome
35607496	Toxic optic neuropathy	377570	Toxic optic neuropathy
36211145	Pneumonitis chemical	4119796	Toxic pneumonitis
36211191	Toxic neuropathy	373470	Toxic polyneuropathy
36110576	Toxic shock syndrome	201214	Toxic shock syndrome
36110817	Cerebral toxoplasmosis	4103105	Toxoplasma encephalitis
35909541	Hepatitis toxoplasmal	4093495	Toxoplasma hepatitis
35205300	Myocarditis toxoplasmal	4093494	Toxoplasma myocarditis
36314588	Toxoplasma serology	4255169	Toxoplasma serology
36110820	Toxoplasmosis	440653	Toxoplasmosis
36416628	Trace element deficiency	4029898	Trace element deficiency
36211244	Tracheal deviation	4027850	Trachea displaced
37220066	Tracheal diverticulum	4029942	Tracheal diverticulosis
37220067	Tracheal fistula	4121300	Tracheal fistula
36211742	Tracheal haemorrhage	4121303	Tracheal hemorrhage
36110710	Tracheitis	4270490	Tracheitis
36110712	Tracheobronchitis	4028970	Tracheobronchitis
35306234	Tracheo-oesophageal fistula	25582	Tracheoesophageal fistula
36211604	Tracheomalacia	4316221	Tracheomalacia
37220075	Tracheobroncheopathia osteoclastica	4182866	Tracheopathia osteoplastica
36211743	Tracheostomy malfunction	137005	Tracheostomy complication
36110713	Tracheostomy infection	4094909	Tracheostomy sepsis
35607138	Trachoma	380640	Trachoma
37320303	Onychoclasis	4289447	Trachyonychia
37521575	Transdermal contraception	4136753	Transdermal contraceptive
36316430	Transferrin saturation	4306252	Transferrin saturation
37521144	Transfusion	4118613	Transfusion - action
36009722	Serum sickness	432522	Transfusion reaction due to serum protein reaction
36211756	Transfusion-related acute lung injury	443425	Transfusion related acute lung injury
37320137	Transient acantholytic dermatosis	4073658	Transient acantholytic dermatosis
36718067	Transient ischaemic attack	373503	Transient cerebral ischemia
42890379	Transient global amnesia	437306	Transient global amnesia
42890556	Gestational hypertension	441922	Transient hypertension of pregnancy
36009963	Transient hypogammaglobulinaemia of infancy	4230184	Transient hypogammaglobulinemia of infancy
35406364	Deafness transitory	193210	Transient ischemic deafness
35104884	Neutropenia neonatal	439149	Transient neonatal neutropenia
42890583	Transient neonatal pustular melanosis	4033200	Transient neonatal pustulosis
35104692	Thrombocytopenia neonatal	435076	Transient neonatal thrombocytopenia
35607462	Refraction disorder	380727	Transient refractive change
35607445	Blindness transient	372627	Transient visual loss
36617515	Transitional cell carcinoma	4097829	Transitional cell carcinoma
36617475	Bladder transitional cell carcinoma	4113111	Transitional cell carcinoma of bladder
35708224	Meconium plug syndrome	198870	Transitory ileus of newborn
36818759	Transient tachypnoea of the newborn	321683	Transitory tachypnea of newborn
37521360	Portal shunt	4288222	Transjugular intrahepatic portosystemic shunt
37522284	Transplant	4139964	Transplant
36009893	Chronic allograft nephropathy	4032423	Transplant glomerulopathy
35305692	Intestinal transposition	4217137	Transposition of intestine
35305938	Limb reduction defect	73307	Transverse deficiency of lower limb
36818692	Traumatic delivery	432975	Trauma to perineum and/or vulva during delivery
36211318	Traumatic amputation	4096479	Traumatic amputation
36211092	Limb traumatic amputation	4056435	Traumatic amputation of limb
36211348	Traumatic anuria	438658	Traumatic anuria
36211096	Traumatic arthropathy	74124	Traumatic arthropathy
36211319	Traumatic arthritis	74124	Traumatic arthropathy
35607181	Blindness traumatic	4126443	Traumatic blindness
36110656	Blister infected	4150481	Traumatic blister of shoulder and upper arm, infected
36211125	Dislocation of sternum	4054055	Traumatic dislocation of sternum
36211343	Haematuria traumatic	4316364	Traumatic hematuria
36211321	Traumatic haemorrhage	4002659	Traumatic hemorrhage
35607204	VIth nerve injury	375716	Traumatic injury of abducens nerve
35607206	Optic pathway injury	253670	Traumatic injury of visual pathways
43562781	Traumatic iritis	4218326	Traumatic iritis
35607205	Optic nerve injury	375428	Traumatic optic nerve injury
35708551	Angina bullosa haemorrhagica	4122748	Traumatic oral hemorrhagic bulla
36211237	Haemothorax	195958	Traumatic pneumohemothorax with open wound into thorax
36211241	Pneumothorax traumatic	78009	Traumatic pneumothorax with open wound into thorax
36211322	Traumatic shock	201478	Traumatic shock
36211412	Traumatic spinal cord compression	4308588	Traumatic spinal cord compression
35205214	Splinter haemorrhages	4300901	Traumatic splinter hemorrhage
36211411	Spondylopathy traumatic	81665	Traumatic spondylopathy
36211381	Traumatic torticollis	4236361	Traumatic torticollis
35809404	Traumatic ulcer	4080924	Traumatic ulcer
36211352	Urethral stricture traumatic	195589	Traumatic urethral stricture
35305895	Mandibulofacial dysostosis	4304838	Treacher Collins syndrome
35707977	Trematode infection	435188	Trematode infection
36718265	Tremor	443782	Tremor
36110833	Trench fever	441790	Trench fever
36211424	Trench foot	4120109	Trench foot
37522285	Trendelenburg position	4142024	Trendelenburg position
37521503	Craniotomy	4005803	Trephine hole
42890093	Treponema test	4025988	Treponema pallidum antibody
37219899	Trepopnoea	4010972	Trepopnea
36312645	Lipase	4248868	Triacylglycerol lipase
35606939	Trichiasis	4246581	Trichiasis
36617197	Hair follicle tumour benign	4080713	Trichoblastoma
36617194	Epithelioma adenoides cysticum	4168380	Trichoepithelioma
36110821	Cervicitis trichomonal	4074179	Trichomonal cervicitis
36110822	Prostatitis trichomonal	201798	Trichomonal prostatitis
36110824	Urethritis trichomonal	200657	Trichomonal urethritis
36110826	Vulvovaginitis trichomonal	194871	Trichomonal vulvovaginitis
36110440	Trichophytosis	4047638	Trichophytosis
35306014	Trichorhinophalangeal syndrome	4106126	Trichorhinophalangeal syndrome
37320316	Trichorrhexis	4286036	Trichorrhexis
37320190	Trichostasis spinulosa	4051148	Trichostasis spinulosa
35707979	Trichostrongyliasis	443956	Trichostrongyliasis
36919030	Trichotillomania	4062972	Trichotillomania
35707980	Trichuriasis	196907	Trichuriasis
35205112	Tricuspid valve disease	316993	Tricuspid valve disorder
35205114	Tricuspid valve prolapse	4100876	Tricuspid valve prolapse
35205113	Tricuspid valve incompetence	4006971	Tricuspid valve regurgitation
35205116	Tricuspid valve stenosis	4176099	Tricuspid valve stenosis
35204919	Trifascicular block	321315	Trifascicular block
36718096	Trigeminal nerve disorder	440703	Trigeminal nerve disorder
43562910	Trigeminal neuritis	4043573	Trigeminal nerve inflammation
36718098	Trigeminal neuralgia	379801	Trigeminal neuralgia
37019265	Trigonitis	441615	Trigonitis
35305830	Trimethylaminuria	4029731	Trimethylaminuria
36516874	Trismus	4339090	Trismus
35205154	Trisomy 11	4007419	Trisomy 11
35104376	Trisomy 12	4004641	Trisomy 12
35205157	Trisomy 22	4007421	Trisomy 22
35305463	Trisomy 8	4004640	Trisomy 8
42888997	Trisomy 9	4007085	Trisomy 9
35104848	Tropical eosinophilia	4081994	Tropical pulmonary eosinophilia
36110062	Pyomyositis	75741	Tropical pyomyositis
35104095	Tropical sprue	193521	Tropical sprue
36312548	Troponin	4009409	Troponin
36312549	Troponin I	4010039	Troponin I
36312551	Troponin T	4010038	Troponin T
37420561	Truancy	4022064	Truancy
36110830	Trypanosomiasis	433695	Trypanosomiasis
36110829	Meningitis trypanosomal	442278	Trypanosomiasis with meningitis
36313862	Tryptase	4037003	Tryptase
37320138	Tuberculid	4046009	Tuberculid
36110762	Tuberculoid leprosy	136898	Tuberculoid leprosy
36110781	Tuberculoma of central nervous system	139722	Tuberculoma of spinal cord
36110782	Tuberculosis	434557	Tuberculosis
35506472	Adrenal gland tuberculosis	201779	Tuberculosis of adrenal glands
36110783	Tuberculosis bladder	198674	Tuberculosis of bladder
36110784	Tuberculosis of central nervous system	374267	Tuberculosis of central nervous system
35607036	Conjunctivitis tuberculous	4009923	Tuberculosis of conjunctiva
35406321	Ear tuberculosis	378953	Tuberculosis of ear
36110767	Epididymitis tuberculous	75456	Tuberculosis of epididymis
35708018	Oesophageal tuberculosis	22820	Tuberculosis of esophagus
35607139	Tuberculosis of eye	374270	Tuberculosis of eye
36110769	Female genital tract tuberculosis	197204	Tuberculosis of female genital organs
35707981	Tuberculosis gastrointestinal	4345697	Tuberculosis of gastrointestinal tract
36110785	Tuberculosis of genitourinary system	73686	Tuberculosis of genitourinary system
35104775	Tuberculosis of intrathoracic lymph nodes	134851	Tuberculosis of intrathoracic lymph nodes
36110778	Renal tuberculosis	193955	Tuberculosis of kidney
36110770	Joint tuberculosis	73122	Tuberculosis of knee
35909546	Tuberculosis liver	4091181	Tuberculosis of liver
36110773	Male genital tract tuberculosis	192818	Tuberculosis of male genital organs
36110774	Meningitis tuberculous	441775	Tuberculosis of meninges
35205371	Pericarditis tuberculous	4282614	Tuberculosis of pericardium
35104776	Tuberculosis of peripheral lymph nodes	432236	Tuberculosis of peripheral lymph nodes
36110775	Prostatitis tuberculous	4068849	Tuberculosis of prostate
36110765	Cutaneous tuberculosis	137205	Tuberculosis of skin
35104789	Spleen tuberculosis	195176	Tuberculosis of spleen
35506785	Thyroid tuberculosis	141777	Tuberculosis of thyroid gland
36110786	Tuberculosis ureter	198957	Tuberculosis of ureter
36110763	Bone tuberculosis	81496	Tuberculosis of vertebral column
36110768	Extrapulmonary tuberculosis	4310580	Tuberculosis, extrapulmonary
36110073	Tuberculous abscess central nervous system	140018	Tuberculous abscess of spinal cord
35104739	Lymph node tuberculosis	4030807	Tuberculous adenitis
42889597	Tuberculous endometritis	4261372	Tuberculous endometritis
36110787	Tuberculous laryngitis	26899	Tuberculous laryngitis
35708030	Peritoneal tuberculosis	194268	Tuberculous peritonitis
36110788	Tuberculous pleurisy	258675	Tuberculous pleurisy in primary progressive tuberculosis
36110779	Salpingitis tuberculous	198336	Tuberculous salpingitis
36110789	Tuberculous tenosynovitis	4028666	Tuberculous tenosynovitis
35306096	Tuberous sclerosis	380839	Tuberous sclerosis syndrome
36110525	Tubo-ovarian abscess	4239651	Tubo-ovarian abscess
36110524	Salpingo-oophoritis	197602	Tubo-ovarian inflammatory disease
37019295	Tubulointerstitial nephritis	4177206	Tubulointerstitial nephritis
36617333	Tumour embolism	4102370	Tumor embolus
36617334	Tumour flare	4140899	Tumor flare
36416589	Tumour lysis syndrome	4079687	Tumor lysis syndrome
36313746	Tumour marker test	4353605	Tumor marker measurement
36617337	Tumour necrosis	4147451	Tumor necrosis
35506732	Pancreatic neuroendocrine tumour	4130160	Tumor of endocrine pancreas
35607236	Eyelid tumour	4133353	Tumor of eyelid
35607237	Iris neoplasm	4338885	Tumor of iris
35708533	Oral neoplasm	4123594	Tumor of oral cavity
35708534	Salivary gland neoplasm	4122227	Tumor of salivary gland
36617309	Neoplasm progression	4168352	Tumor progression
35607490	Tunnel vision	4221932	Tunnel visual field constriction
35305479	Turner's syndrome	4307885	Turner syndrome
36818821	Twin pregnancy	441919	Twin pregnancy
35406445	Tympanosclerosis	378765	Tympanosclerosis
35506621	Type 1 diabetes mellitus	201254	Type 1 diabetes mellitus
42889341	Type 1 lepra reaction	4347523	Type 1 lepra reaction
35506622	Type 2 diabetes mellitus	201826	Type 2 diabetes mellitus
42889342	Type 2 lepra reaction	4345704	Type 2 lepra reaction
35909577	Hepatitis B	4281232	Type B viral hepatitis
36109969	Typhoid carrier	4016356	Typhoid carrier
35707982	Typhoid fever	192819	Typhoid fever
35305786	Tyrosinaemia	4101289	Tyrosinemia
35205141	Uhl's anomaly	4154303	Uhl's disease
35809406	Ulcer	4177703	Ulcer
35708262	Anal ulcer	444397	Ulcer of anus
37219790	Bronchial ulceration	4305156	Ulcer of bronchus
35708308	Large intestinal ulcer	4059658	Ulcer of cecum
35708318	Oesophageal ulcer	25844	Ulcer of esophagus
37219994	Laryngeal ulceration	4250505	Ulcer of larynx
37220028	Nasal septum ulceration	4248518	Ulcer of nasal septum
43054038	Breast ulceration	4319453	Ulcer of nipple
37220031	Nasal ulcer	4214726	Ulcer of nose
37119586	Penile ulceration	4294393	Ulcer of penis
35708264	Anorectal ulcer	76150	Ulcer of rectum
35708266	Rectal ulcer	76150	Ulcer of rectum
37119603	Scrotal ulcer	4321736	Ulcer of scrotum
37220063	Tonsillar ulcer	4040646	Ulcer of tonsil
37220074	Tracheal ulcer	4138265	Ulcer of trachea
35708744	Tongue ulceration	4278836	Ulcer on tongue
35707683	Gingival ulceration	4324848	Ulceration of gingivae
35708303	Intestinal ulcer	195002	Ulceration of intestine
35708313	Small intestine ulcer	4342655	Ulceration of small intestine
37119758	Vulval ulceration	253815	Ulceration of vulva
35708044	Colitis ulcerative	81893	Ulcerative colitis
35707685	Gingivitis ulcerative	4029610	Ulcerative gingivitis
37220012	Rhinitis ulcerative	4270705	Ulcerative rhinitis
35708640	Mouth ulceration	4260546	Ulcerative stomatitis
36516896	Hand deformity	4131178	Ulnar deviation
36718487	Ulnar nerve palsy	4279528	Ulnar nerve palsy
36718489	Ulnar neuritis	4318678	Ulnar neuritis
36718488	Ulnar neurapraxia	4318981	Ulnar neuropraxia
36313945	Ultrasound scan abnormal	4060630	Ultrasound scan abnormal
36313946	Ultrasound scan normal	4059811	Ultrasound scan normal
36818772	Umbilical cord around neck	441646	Umbilical cord around neck
36818771	Umbilical cord abnormality	435325	Umbilical cord complication
42890585	Umbilical discharge	4262276	Umbilical discharge
36818777	Umbilical granuloma	4066378	Umbilical granuloma
37320327	Umbilical haemorrhage	438259	Umbilical hemorrhage after birth
35305671	Exomphalos	4245842	Umbilical hernia
35707547	Umbilical hernia	4245842	Umbilical hernia
35707548	Umbilical hernia gangrenous	198797	Umbilical hernia with gangrene
36110526	Umbilical sepsis	4174304	Umbilical sepsis
35809100	Abasia	4086548	Unable to walk
35809075	Decreased activity	4139968	Underactive
36416539	Underweight	435372	Underweight
35306200	Cryptorchism	437655	Undescended testicle
42889357	Undifferentiated connective tissue disease	4344165	Undifferentiated connective tissue disease
36517106	Undifferentiated sarcoma	4029021	Undifferentiated sarcoma
36919164	Schizophrenia, undifferentiated type	4008566	Undifferentiated schizophrenia
37420374	Unemployment	4251171	Unemployed
36314055	Free fatty acids	4122044	Unesterified fatty acid
35809170	Unevaluable event	4008157	Unevaluable reaction
35809357	Therapeutic response unexpected	4010337	Unexpected therapeutic effect
36718104	Vocal cord paralysis	261888	Unilateral complete paralysis of vocal cords
35406366	Deafness unilateral	4038031	Unilateral deafness
37219835	MacLeod's syndrome	4163244	Unilateral emphysema
37521592	Salpingo-oophorectomy unilateral	4301905	Unilateral salpingo-oophorectomy
37520717	Simple mastectomy	4042712	Unilateral simple mastectomy
37520829	Thyroidectomy	4194909	Unilateral thyroid lobectomy
36416523	Abnormal loss of weight	40491502	Unintentional weight loss
36818844	Unintended pregnancy	4307820	Unplanned pregnancy
36718371	Unresponsive to stimuli	4309389	Unresponsive
36818671	Unstable foetal lie	79889	Unstable lie - delivered
35306098	Baltic myoclonic epilepsy	4044226	Unverricht-Lundborg syndrome
36818845	Unwanted pregnancy	4239301	Unwanted pregnancy
36718572	Upper airway resistance syndrome	4247108	Upper airway resistance syndrome
35707871	Upper gastrointestinal haemorrhage	4291649	Upper gastrointestinal hemorrhage
36718456	Upper motor neurone lesion	4101800	Upper motor neurone lesion
36110715	Upper respiratory tract infection	4181583	Upper respiratory infection
37019324	Uraemic pruritus	44805690	Uraemic pruritus
36416702	Urate nephropathy	4128219	Urate nephropathy
36316448	Blood electrolytes	4091295	Urea and electrolytes
42890211	Urea reduction ratio	4092505	Urea reduction ratio
43054022	Urea renal clearance	4010187	Urea renal clearance
37019322	Azotaemia	4261202	Uremia
36416489	Uraemic acidosis	4221718	Uremic acidosis
36416688	Coma uraemic	4316365	Uremic coma
36416694	Uraemic encephalopathy	4148686	Uremic encephalopathy
36718505	Uraemic neuropathy	4024519	Uremic neuropathy
37019460	Calculus ureteric	4057237	Ureteral sludge
37019369	Ureteric fistula	200766	Ureteric fistula
36617446	Ureteral polyp	4056606	Ureteric polyp
36110729	Ureteritis	4009173	Ureteritis
37019373	Ureterocele	192440	Ureterocele
36110730	Urethral abscess	195313	Urethral abscess
37019381	Urethral atrophy	4199289	Urethral atrophy
37019382	Urethral caruncle	194418	Urethral caruncle
36617448	Urethral cyst	4321853	Urethral cyst
37019384	Urethral discharge	196821	Urethral discharge
37019385	Urethral disorder	196156	Urethral diverticulum
37019375	Urethral fistula	201338	Urethral fistula
35306144	Urethral intrinsic sphincter deficiency	45757504	Urethral intrinsic sphincter deficiency
37019378	Urethral spasm	4011500	Urethral spasm
37019379	Urethral stenosis	4032438	Urethral stenosis
36110732	Urethral stricture post infection	197919	Urethral stricture due to infection
37019407	Urethral syndrome	196733	Urethral syndrome
37019388	Urethral ulcer	4215428	Urethral ulcer
36110733	Urethritis	195862	Urethritis
42890218	Urethroperineal fistula	4203908	Urethroperineal fistula
35707817	Rectourethral fistula	4035951	Urethrorectal fistula
37019408	Urge incontinence	193326	Urge incontinence of urine
35708123	Defaecation urgency	4216708	Urgent desire for stool
37019399	Micturition urgency	200845	Urgent desire to urinate
37019325	Uridrosis	4056767	Urhidrosis
36314247	Blood uric acid	4062617	Uric acid
36315696	Urine analysis	4099313	Urinalysis
36315698	Urine analysis normal	4042233	Urinalysis = no abnormality
36315673	Specific gravity urine	4070948	Urinalysis, specific gravity measurement
37019420	Cylindruria	442282	Urinary casts
36315646	Cells in urine	442282	Urinary casts
36315685	Urinary casts	442282	Urinary casts
37019272	Urinary fistula	4238036	Urinary fistula
36718449	Urinary incontinence	197672	Urinary incontinence
